DATE,XUDLGPD
07 May 2008,868.25
08 May 2008,877
09 May 2008,876
12 May 2008,883.5
13 May 2008,865
14 May 2008,866.5
15 May 2008,881.25
16 May 2008,897
19 May 2008,906.5
20 May 2008,914.5
21 May 2008,923
22 May 2008,922.75
23 May 2008,927.5
27 May 2008,906.75
28 May 2008,902.5
29 May 2008,883
30 May 2008,885.75
02 Jun 2008,888.25
03 Jun 2008,879.25
04 Jun 2008,883.5
05 Jun 2008,878.75
06 Jun 2008,890.5
09 Jun 2008,896.25
10 Jun 2008,878
11 Jun 2008,876.25
12 Jun 2008,862.25
13 Jun 2008,866
16 Jun 2008,888.25
17 Jun 2008,881.5
18 Jun 2008,887.5
19 Jun 2008,903
20 Jun 2008,907.5
23 Jun 2008,881
24 Jun 2008,889.5
25 Jun 2008,882.75
26 Jun 2008,909.5
27 Jun 2008,919.5
30 Jun 2008,930.25
01 Jul 2008,937.5
02 Jul 2008,935.25
03 Jul 2008,934
04 Jul 2008,931.25
07 Jul 2008,916.75
08 Jul 2008,921
09 Jul 2008,927.25
10 Jul 2008,939.5
11 Jul 2008,962.75
14 Jul 2008,968
15 Jul 2008,986
16 Jul 2008,977.5
17 Jul 2008,965.5
18 Jul 2008,959.75
21 Jul 2008,960.5
22 Jul 2008,961.5
23 Jul 2008,926.5
24 Jul 2008,928
25 Jul 2008,920.5
28 Jul 2008,923.5
29 Jul 2008,916.75
30 Jul 2008,897.5
31 Jul 2008,918
01 Aug 2008,912.5
04 Aug 2008,905.75
05 Aug 2008,882
06 Aug 2008,879.5
07 Aug 2008,871.5
08 Aug 2008,852.5
11 Aug 2008,852.5
12 Aug 2008,817.75
13 Aug 2008,818.5
14 Aug 2008,818
15 Aug 2008,787
18 Aug 2008,796.25
19 Aug 2008,788.75
20 Aug 2008,813
21 Aug 2008,833.5
22 Aug 2008,824
26 Aug 2008,827
27 Aug 2008,827
28 Aug 2008,838.25
29 Aug 2008,832.5
01 Sep 2008,822.75
02 Sep 2008,794.75
03 Sep 2008,805.25
04 Sep 2008,805.75
05 Sep 2008,808.5
08 Sep 2008,808
09 Sep 2008,781.75
10 Sep 2008,775.75
11 Sep 2008,740.75
12 Sep 2008,750.25
15 Sep 2008,775
16 Sep 2008,779.5
17 Sep 2008,813
18 Sep 2008,863
19 Sep 2008,869
22 Sep 2008,889
23 Sep 2008,899
24 Sep 2008,896
25 Sep 2008,888.5
26 Sep 2008,902
29 Sep 2008,905
30 Sep 2008,884.5
01 Oct 2008,880
02 Oct 2008,852
03 Oct 2008,828
06 Oct 2008,875.5
07 Oct 2008,876.75
08 Oct 2008,903.5
09 Oct 2008,883.5
10 Oct 2008,900.5
13 Oct 2008,831.5
14 Oct 2008,832.5
15 Oct 2008,847
16 Oct 2008,802.5
17 Oct 2008,784.5
20 Oct 2008,795
21 Oct 2008,772
22 Oct 2008,744
23 Oct 2008,720
24 Oct 2008,712.5
27 Oct 2008,730.5
28 Oct 2008,730.5
29 Oct 2008,764
30 Oct 2008,755.25
31 Oct 2008,730.75
03 Nov 2008,729.5
04 Nov 2008,741.25
05 Nov 2008,753.75
06 Nov 2008,754.5
07 Nov 2008,735.25
10 Nov 2008,753
11 Nov 2008,733.75
12 Nov 2008,724.75
13 Nov 2008,713.5
14 Nov 2008,747.5
17 Nov 2008,734
18 Nov 2008,738
19 Nov 2008,762
20 Nov 2008,738
21 Nov 2008,774.5
24 Nov 2008,822.5
25 Nov 2008,820.5
26 Nov 2008,812.5
27 Nov 2008,814
28 Nov 2008,814.5
01 Dec 2008,778
02 Dec 2008,780
03 Dec 2008,766.25
04 Dec 2008,773.25
05 Dec 2008,749
08 Dec 2008,767.25
09 Dec 2008,767.75
10 Dec 2008,802.25
11 Dec 2008,827.75
12 Dec 2008,826.5
15 Dec 2008,826
16 Dec 2008,838.25
17 Dec 2008,870
18 Dec 2008,855.25
19 Dec 2008,835.75
22 Dec 2008,849
23 Dec 2008,843.5
24 Dec 2008,843.5
29 Dec 2008,880.25
30 Dec 2008,869.75
31 Dec 2008,869.75
02 Jan 2009,874.5
05 Jan 2009,853.5
06 Jan 2009,848.25
07 Jan 2009,848.5
08 Jan 2009,855.75
09 Jan 2009,847.25
12 Jan 2009,827
13 Jan 2009,826.5
14 Jan 2009,821.5
15 Jan 2009,810
16 Jan 2009,833.75
19 Jan 2009,833
20 Jan 2009,853.25
21 Jan 2009,849.25
22 Jan 2009,860
23 Jan 2009,875.75
26 Jan 2009,910.25
27 Jan 2009,897.5
28 Jan 2009,895.25
29 Jan 2009,892.25
30 Jan 2009,919.5
02 Feb 2009,918.25
03 Feb 2009,904.5
04 Feb 2009,905
05 Feb 2009,920
06 Feb 2009,913
09 Feb 2009,895
10 Feb 2009,909.75
11 Feb 2009,938
12 Feb 2009,943.25
13 Feb 2009,935.5
16 Feb 2009,942.5
17 Feb 2009,968
18 Feb 2009,964
19 Feb 2009,980.5
20 Feb 2009,989
23 Feb 2009,985.75
24 Feb 2009,984.25
25 Feb 2009,978.5
26 Feb 2009,936.5
27 Feb 2009,952
02 Mar 2009,937.25
03 Mar 2009,913.75
04 Mar 2009,908.5
05 Mar 2009,913
06 Mar 2009,936
09 Mar 2009,923.75
10 Mar 2009,901.5
11 Mar 2009,899.5
12 Mar 2009,925.25
13 Mar 2009,928
16 Mar 2009,919.5
17 Mar 2009,915.5
18 Mar 2009,893.25
19 Mar 2009,956.5
20 Mar 2009,954
23 Mar 2009,949.25
24 Mar 2009,923.75
25 Mar 2009,929
26 Mar 2009,938.25
27 Mar 2009,924
30 Mar 2009,928
31 Mar 2009,916.5
01 Apr 2009,924.5
02 Apr 2009,897.75
03 Apr 2009,905
06 Apr 2009,870.25
07 Apr 2009,879.75
08 Apr 2009,880
09 Apr 2009,880.5
14 Apr 2009,887.5
15 Apr 2009,891
16 Apr 2009,880.5
17 Apr 2009,870.5
20 Apr 2009,877
21 Apr 2009,888.75
22 Apr 2009,886
23 Apr 2009,897.5
24 Apr 2009,907.5
27 Apr 2009,907.5
28 Apr 2009,891
29 Apr 2009,898.25
30 Apr 2009,883.25
01 May 2009,884.5
05 May 2009,910
06 May 2009,910
07 May 2009,912.25
08 May 2009,907
11 May 2009,913
12 May 2009,917
13 May 2009,924
14 May 2009,925.25
15 May 2009,929.5
18 May 2009,921
19 May 2009,924.75
20 May 2009,939.5
21 May 2009,937.5
22 May 2009,959.75
26 May 2009,945
27 May 2009,951
28 May 2009,957.75
29 May 2009,975.5
01 Jun 2009,981.75
02 Jun 2009,980
03 Jun 2009,976.75
04 Jun 2009,970.75
05 Jun 2009,962
08 Jun 2009,943.75
09 Jun 2009,956
10 Jun 2009,953.75
11 Jun 2009,947.5
12 Jun 2009,937.25
15 Jun 2009,932.25
16 Jun 2009,934
17 Jun 2009,930.5
18 Jun 2009,940.5
19 Jun 2009,935.25
22 Jun 2009,919.25
23 Jun 2009,920.75
24 Jun 2009,933.5
25 Jun 2009,937.25
26 Jun 2009,942
29 Jun 2009,935.5
30 Jun 2009,934.5
01 Jul 2009,938.25
02 Jul 2009,929.5
03 Jul 2009,932.75
06 Jul 2009,924.5
07 Jul 2009,924
08 Jul 2009,918
09 Jul 2009,911.75
10 Jul 2009,913
13 Jul 2009,908.5
14 Jul 2009,924.75
15 Jul 2009,938
16 Jul 2009,935
17 Jul 2009,937.5
20 Jul 2009,952.75
21 Jul 2009,947.75
22 Jul 2009,948.25
23 Jul 2009,950
24 Jul 2009,951.5
27 Jul 2009,955
28 Jul 2009,944.25
29 Jul 2009,931
30 Jul 2009,932.5
31 Jul 2009,939
03 Aug 2009,959.75
04 Aug 2009,960.5
05 Aug 2009,960.75
06 Aug 2009,964
07 Aug 2009,956
10 Aug 2009,945
11 Aug 2009,942.75
12 Aug 2009,947.25
13 Aug 2009,953.5
14 Aug 2009,953.5
17 Aug 2009,932.75
18 Aug 2009,935
19 Aug 2009,943
20 Aug 2009,940.5
21 Aug 2009,952.5
24 Aug 2009,951.5
25 Aug 2009,950.5
26 Aug 2009,940.5
27 Aug 2009,943
28 Aug 2009,955.5
01 Sep 2009,955
02 Sep 2009,964.75
03 Sep 2009,983
04 Sep 2009,983
07 Sep 2009,993
08 Sep 2009,1000.75
09 Sep 2009,999.5
10 Sep 2009,990.75
11 Sep 2009,1008.25
14 Sep 2009,999.25
15 Sep 2009,996
16 Sep 2009,1015.75
17 Sep 2009,1018.5
18 Sep 2009,1012
21 Sep 2009,997
22 Sep 2009,1014
23 Sep 2009,1010.25
24 Sep 2009,1009.75
25 Sep 2009,991.5
28 Sep 2009,991.75
29 Sep 2009,989.5
30 Sep 2009,995.75
01 Oct 2009,1004.75
02 Oct 2009,1003.5
05 Oct 2009,1005.5
06 Oct 2009,1038.8
07 Oct 2009,1040.25
08 Oct 2009,1045
09 Oct 2009,1051.5
12 Oct 2009,1058.75
13 Oct 2009,1057.5
14 Oct 2009,1059.5
15 Oct 2009,1053.5
16 Oct 2009,1047.5
19 Oct 2009,1050.5
20 Oct 2009,1061.75
21 Oct 2009,1053.75
22 Oct 2009,1053
23 Oct 2009,1061.75
26 Oct 2009,1054
27 Oct 2009,1036.5
28 Oct 2009,1031.75
29 Oct 2009,1040.5
30 Oct 2009,1040
02 Nov 2009,1062
03 Nov 2009,1061
04 Nov 2009,1090
05 Nov 2009,1089
06 Nov 2009,1096.75
09 Nov 2009,1106.75
10 Nov 2009,1101.5
11 Nov 2009,1115.25
12 Nov 2009,1114.75
13 Nov 2009,1104
16 Nov 2009,1130
17 Nov 2009,1134.75
18 Nov 2009,1149
19 Nov 2009,1135.5
20 Nov 2009,1140
23 Nov 2009,1169.5
24 Nov 2009,1163.25
25 Nov 2009,1179.75
26 Nov 2009,1182.75
27 Nov 2009,1166.5
30 Nov 2009,1175.75
01 Dec 2009,1192.5
02 Dec 2009,1212.5
03 Dec 2009,1208.75
04 Dec 2009,1190.25
07 Dec 2009,1142.5
08 Dec 2009,1146.75
09 Dec 2009,1141
10 Dec 2009,1128.5
11 Dec 2009,1124
14 Dec 2009,1123.75
15 Dec 2009,1122
16 Dec 2009,1137.5
17 Dec 2009,1117
18 Dec 2009,1104.5
21 Dec 2009,1105.5
22 Dec 2009,1084
23 Dec 2009,1085.25
24 Dec 2009,1085.25
29 Dec 2009,1106
30 Dec 2009,1087.5
31 Dec 2009,1087.5
04 Jan 2010,1121.5
05 Jan 2010,1123.25
06 Jan 2010,1130
07 Jan 2010,1130.25
08 Jan 2010,1126.75
11 Jan 2010,1153
12 Jan 2010,1151.25
13 Jan 2010,1127.25
14 Jan 2010,1138.25
15 Jan 2010,1128
18 Jan 2010,1134.5
19 Jan 2010,1133
20 Jan 2010,1120.25
21 Jan 2010,1108.25
22 Jan 2010,1084
25 Jan 2010,1095.25
26 Jan 2010,1093.25
27 Jan 2010,1094.75
28 Jan 2010,1088
29 Jan 2010,1078.5
01 Feb 2010,1086.5
02 Feb 2010,1111
03 Feb 2010,1115.25
04 Feb 2010,1083.25
05 Feb 2010,1058
08 Feb 2010,1064
09 Feb 2010,1071.25
10 Feb 2010,1069.5
11 Feb 2010,1076.25
12 Feb 2010,1082
15 Feb 2010,1098.25
16 Feb 2010,1115.25
17 Feb 2010,1119
18 Feb 2010,1118
19 Feb 2010,1112.75
22 Feb 2010,1115.25
23 Feb 2010,1107
24 Feb 2010,1103
25 Feb 2010,1094.5
26 Feb 2010,1108.25
01 Mar 2010,1114
02 Mar 2010,1126.5
03 Mar 2010,1136.5
04 Mar 2010,1134.5
05 Mar 2010,1135
08 Mar 2010,1125.75
09 Mar 2010,1115.75
10 Mar 2010,1120.5
11 Mar 2010,1104
12 Mar 2010,1106.25
15 Mar 2010,1104.25
16 Mar 2010,1124.75
17 Mar 2010,1121.75
18 Mar 2010,1122.75
19 Mar 2010,1105.5
22 Mar 2010,1097.25
23 Mar 2010,1101.5
24 Mar 2010,1090.75
25 Mar 2010,1093
26 Mar 2010,1096.5
29 Mar 2010,1107.5
30 Mar 2010,1107
31 Mar 2010,1115.5
01 Apr 2010,1123.5
06 Apr 2010,1132.75
07 Apr 2010,1142
08 Apr 2010,1148
09 Apr 2010,1152.5
12 Apr 2010,1158.75
13 Apr 2010,1148.25
14 Apr 2010,1153.75
15 Apr 2010,1154.5
16 Apr 2010,1151.5
19 Apr 2010,1136.25
20 Apr 2010,1144.75
21 Apr 2010,1143
22 Apr 2010,1133.75
23 Apr 2010,1139.5
26 Apr 2010,1154.5
27 Apr 2010,1149.5
28 Apr 2010,1161
29 Apr 2010,1166.75
30 Apr 2010,1179.25
04 May 2010,1185
05 May 2010,1165
06 May 2010,1185.25
07 May 2010,1202.25
10 May 2010,1196.5
11 May 2010,1222.5
12 May 2010,1237.5
13 May 2010,1237.5
14 May 2010,1236.5
17 May 2010,1236
18 May 2010,1216.75
19 May 2010,1195
20 May 2010,1192
21 May 2010,1179.75
24 May 2010,1187
25 May 2010,1198.25
26 May 2010,1212
27 May 2010,1211
28 May 2010,1207.5
01 Jun 2010,1227.75
02 Jun 2010,1215
03 Jun 2010,1215
04 Jun 2010,1203.5
07 Jun 2010,1215
08 Jun 2010,1246
09 Jun 2010,1233.5
10 Jun 2010,1217.5
11 Jun 2010,1220
14 Jun 2010,1223.75
15 Jun 2010,1225
16 Jun 2010,1234.5
17 Jun 2010,1245
18 Jun 2010,1256
21 Jun 2010,1254.5
22 Jun 2010,1236
23 Jun 2010,1226.5
24 Jun 2010,1236.25
25 Jun 2010,1254
28 Jun 2010,1261
29 Jun 2010,1234.5
30 Jun 2010,1244
01 Jul 2010,1234
02 Jul 2010,1201.5
05 Jul 2010,1208
06 Jul 2010,1195
07 Jul 2010,1193.25
08 Jul 2010,1193.5
09 Jul 2010,1208.75
12 Jul 2010,1205.5
13 Jul 2010,1216
14 Jul 2010,1207
15 Jul 2010,1208
16 Jul 2010,1189.25
19 Jul 2010,1181
20 Jul 2010,1183
21 Jul 2010,1191.5
22 Jul 2010,1199.5
23 Jul 2010,1190.5
26 Jul 2010,1183.5
27 Jul 2010,1168
28 Jul 2010,1157
29 Jul 2010,1162.5
30 Jul 2010,1169
02 Aug 2010,1188.5
03 Aug 2010,1187.5
04 Aug 2010,1199.5
05 Aug 2010,1192.5
06 Aug 2010,1207.75
09 Aug 2010,1203
10 Aug 2010,1192.5
11 Aug 2010,1205.5
12 Aug 2010,1213
13 Aug 2010,1214.25
16 Aug 2010,1223.5
17 Aug 2010,1226
18 Aug 2010,1218
19 Aug 2010,1233.5
20 Aug 2010,1223.5
23 Aug 2010,1226
24 Aug 2010,1222
25 Aug 2010,1237.5
26 Aug 2010,1237
27 Aug 2010,1235
31 Aug 2010,1246
01 Sep 2010,1246.5
02 Sep 2010,1248.5
03 Sep 2010,1240.5
06 Sep 2010,1249
07 Sep 2010,1256.75
08 Sep 2010,1256.75
09 Sep 2010,1256.75
10 Sep 2010,1256.75
13 Sep 2010,1256.75
14 Sep 2010,1256.75
15 Sep 2010,1256.75
16 Sep 2010,1256.75
17 Sep 2010,1256.75
20 Sep 2010,1279.25
21 Sep 2010,1275
22 Sep 2010,1293.5
23 Sep 2010,1290.75
24 Sep 2010,1297
27 Sep 2010,1297
28 Sep 2010,1294
29 Sep 2010,1307.5
30 Sep 2010,1307
01 Oct 2010,1316.25
04 Oct 2010,1313.5
05 Oct 2010,1330.5
06 Oct 2010,1346.5
07 Oct 2010,1345
08 Oct 2010,1341.5
11 Oct 2010,1351.5
12 Oct 2010,1348.5
13 Oct 2010,1365.5
14 Oct 2010,1373.25
15 Oct 2010,1367.5
18 Oct 2010,1367.25
19 Oct 2010,1339
20 Oct 2010,1339
21 Oct 2010,1343.5
22 Oct 2010,1322.5
25 Oct 2010,1337.5
26 Oct 2010,1329.5
27 Oct 2010,1324.5
28 Oct 2010,1333.5
29 Oct 2010,1346.75
01 Nov 2010,1354.5
02 Nov 2010,1351
03 Nov 2010,1345.5
04 Nov 2010,1381
05 Nov 2010,1395.5
08 Nov 2010,1388.5
09 Nov 2010,1421
10 Nov 2010,1390.5
11 Nov 2010,1398.5
12 Nov 2010,1388.5
15 Nov 2010,1368.5
16 Nov 2010,1349
17 Nov 2010,1337.5
18 Nov 2010,1350.25
19 Nov 2010,1342.5
22 Nov 2010,1356.5
23 Nov 2010,1377.5
24 Nov 2010,1372.5
25 Nov 2010,1373.25
26 Nov 2010,1355
29 Nov 2010,1357
30 Nov 2010,1383.5
01 Dec 2010,1385.5
02 Dec 2010,1389
03 Dec 2010,1403.5
06 Dec 2010,1415.25
07 Dec 2010,1420
08 Dec 2010,1385.5
09 Dec 2010,1391.25
10 Dec 2010,1375.25
13 Dec 2010,1399
14 Dec 2010,1394.5
15 Dec 2010,1388.75
16 Dec 2010,1363
17 Dec 2010,1368.5
20 Dec 2010,1380
21 Dec 2010,1383
22 Dec 2010,1387
23 Dec 2010,1373.5
24 Dec 2010,1380.5
29 Dec 2010,1412.5
30 Dec 2010,1405.5
31 Dec 2010,1405.5
04 Jan 2011,1388.5
05 Jan 2011,1368
06 Jan 2011,1368.5
07 Jan 2011,1367
10 Jan 2011,1368.25
11 Jan 2011,1374
12 Jan 2011,1378.75
13 Jan 2011,1381.5
14 Jan 2011,1367
17 Jan 2011,1360.5
18 Jan 2011,1369.5
19 Jan 2011,1372
20 Jan 2011,1345.5
21 Jan 2011,1343.5
24 Jan 2011,1343
25 Jan 2011,1324
26 Jan 2011,1328
27 Jan 2011,1334.5
28 Jan 2011,1319
31 Jan 2011,1327
01 Feb 2011,1331.5
02 Feb 2011,1337
03 Feb 2011,1328
04 Feb 2011,1355
07 Feb 2011,1347.5
08 Feb 2011,1363.5
09 Feb 2011,1365
10 Feb 2011,1353.25
11 Feb 2011,1364
14 Feb 2011,1365
15 Feb 2011,1372.75
16 Feb 2011,1371.25
17 Feb 2011,1379
18 Feb 2011,1383.5
21 Feb 2011,1403
22 Feb 2011,1401
23 Feb 2011,1409.25
24 Feb 2011,1411.5
25 Feb 2011,1402.5
28 Feb 2011,1402.5
01 Mar 2011,1420.75
02 Mar 2011,1435.5
03 Mar 2011,1421.5
04 Mar 2011,1427
07 Mar 2011,1437.5
08 Mar 2011,1426.25
09 Mar 2011,1431
10 Mar 2011,1413.25
11 Mar 2011,1411.5
14 Mar 2011,1422.25
15 Mar 2011,1400.5
16 Mar 2011,1402
17 Mar 2011,1403.75
18 Mar 2011,1420
21 Mar 2011,1432
22 Mar 2011,1426
23 Mar 2011,1439.5
24 Mar 2011,1447
25 Mar 2011,1436
28 Mar 2011,1417
29 Mar 2011,1417.5
30 Mar 2011,1425.5
31 Mar 2011,1439
01 Apr 2011,1418
04 Apr 2011,1435.5
05 Apr 2011,1433.5
06 Apr 2011,1461.5
07 Apr 2011,1459.5
08 Apr 2011,1469.5
11 Apr 2011,1468
12 Apr 2011,1450.5
13 Apr 2011,1457.5
14 Apr 2011,1465.75
15 Apr 2011,1476.75
18 Apr 2011,1493
19 Apr 2011,1490.5
20 Apr 2011,1501
21 Apr 2011,1504
26 Apr 2011,1497.5
27 Apr 2011,1511
28 Apr 2011,1535.5
03 May 2011,1540.25
04 May 2011,1541
05 May 2011,1511
06 May 2011,1486.5
09 May 2011,1502
10 May 2011,1513.5
11 May 2011,1508
12 May 2011,1489.5
13 May 2011,1505.75
16 May 2011,1500.75
17 May 2011,1478.5
18 May 2011,1496.5
19 May 2011,1493
20 May 2011,1490.75
23 May 2011,1510.5
24 May 2011,1527
25 May 2011,1526.25
26 May 2011,1518.5
27 May 2011,1533
31 May 2011,1536.5
01 Jun 2011,1533.75
02 Jun 2011,1539.5
03 Jun 2011,1540
06 Jun 2011,1549
07 Jun 2011,1545
08 Jun 2011,1537.75
09 Jun 2011,1537.75
10 Jun 2011,1529.25
13 Jun 2011,1526.25
14 Jun 2011,1516
15 Jun 2011,1529.75
16 Jun 2011,1523.25
17 Jun 2011,1537.5
20 Jun 2011,1544
21 Jun 2011,1544.75
22 Jun 2011,1552.5
23 Jun 2011,1523
24 Jun 2011,1514.75
27 Jun 2011,1498
28 Jun 2011,1499
29 Jun 2011,1504.25
30 Jun 2011,1505.5
01 Jul 2011,1483
04 Jul 2011,1495
05 Jul 2011,1510
06 Jul 2011,1527.25
07 Jul 2011,1527.5
08 Jul 2011,1541.5
11 Jul 2011,1555.5
12 Jul 2011,1550.5
13 Jul 2011,1579
14 Jul 2011,1590.5
15 Jul 2011,1587
18 Jul 2011,1599
19 Jul 2011,1601
20 Jul 2011,1586
21 Jul 2011,1601
22 Jul 2011,1602
25 Jul 2011,1613.5
26 Jul 2011,1612.75
27 Jul 2011,1625
28 Jul 2011,1613.5
29 Jul 2011,1628.5
01 Aug 2011,1623
02 Aug 2011,1637.75
03 Aug 2011,1669.25
04 Aug 2011,1679.5
05 Aug 2011,1658.75
08 Aug 2011,1693
09 Aug 2011,1736
10 Aug 2011,1772
11 Aug 2011,1760
12 Aug 2011,1736
15 Aug 2011,1739
16 Aug 2011,1782.5
17 Aug 2011,1790
18 Aug 2011,1824
19 Aug 2011,1848
22 Aug 2011,1877.5
23 Aug 2011,1876
24 Aug 2011,1770
25 Aug 2011,1729
26 Aug 2011,1788
30 Aug 2011,1825
31 Aug 2011,1813.5
01 Sep 2011,1821
02 Sep 2011,1875.25
05 Sep 2011,1895
06 Sep 2011,1895
07 Sep 2011,1810
08 Sep 2011,1855
09 Sep 2011,1851
12 Sep 2011,1834
13 Sep 2011,1820
14 Sep 2011,1818.5
15 Sep 2011,1782
16 Sep 2011,1794
19 Sep 2011,1794
20 Sep 2011,1799
21 Sep 2011,1793
22 Sep 2011,1722
23 Sep 2011,1689
26 Sep 2011,1598
27 Sep 2011,1659
28 Sep 2011,1643
29 Sep 2011,1613
30 Sep 2011,1620
03 Oct 2011,1655.5
04 Oct 2011,1638
05 Oct 2011,1617
06 Oct 2011,1635
07 Oct 2011,1652
10 Oct 2011,1661
11 Oct 2011,1663
12 Oct 2011,1682
13 Oct 2011,1656
14 Oct 2011,1678
17 Oct 2011,1682
18 Oct 2011,1631
19 Oct 2011,1652.5
20 Oct 2011,1620
21 Oct 2011,1642.5
24 Oct 2011,1652
25 Oct 2011,1656
26 Oct 2011,1715
27 Oct 2011,1718
28 Oct 2011,1741
31 Oct 2011,1722
01 Nov 2011,1699
02 Nov 2011,1743
03 Nov 2011,1758
04 Nov 2011,1749
07 Nov 2011,1782
08 Nov 2011,1795
09 Nov 2011,1784
10 Nov 2011,1756
11 Nov 2011,1773
14 Nov 2011,1776
15 Nov 2011,1785
16 Nov 2011,1756
17 Nov 2011,1742.5
18 Nov 2011,1719
21 Nov 2011,1702
22 Nov 2011,1699
23 Nov 2011,1681
24 Nov 2011,1692.5
25 Nov 2011,1688.5
28 Nov 2011,1714
29 Nov 2011,1717
30 Nov 2011,1746
01 Dec 2011,1752
02 Dec 2011,1747
05 Dec 2011,1744
06 Dec 2011,1708
07 Dec 2011,1735.5
08 Dec 2011,1715
09 Dec 2011,1709
12 Dec 2011,1659.5
13 Dec 2011,1672.5
14 Dec 2011,1603
15 Dec 2011,1574
16 Dec 2011,1594
19 Dec 2011,1598
20 Dec 2011,1613.5
21 Dec 2011,1608
22 Dec 2011,1606.5
23 Dec 2011,1606.5
28 Dec 2011,1571
29 Dec 2011,1531
30 Dec 2011,1531
03 Jan 2012,1598
04 Jan 2012,1613
05 Jan 2012,1599
06 Jan 2012,1616.5
09 Jan 2012,1615
10 Jan 2012,1637
11 Jan 2012,1634.5
12 Jan 2012,1661
13 Jan 2012,1635.5
16 Jan 2012,1641
17 Jan 2012,1656
18 Jan 2012,1647
19 Jan 2012,1655
20 Jan 2012,1653
23 Jan 2012,1675.5
24 Jan 2012,1665.5
25 Jan 2012,1650
26 Jan 2012,1727
27 Jan 2012,1726
30 Jan 2012,1729
31 Jan 2012,1744
01 Feb 2012,1740
02 Feb 2012,1751
03 Feb 2012,1734
06 Feb 2012,1719
07 Feb 2012,1724
08 Feb 2012,1746
09 Feb 2012,1748
10 Feb 2012,1711
13 Feb 2012,1720
14 Feb 2012,1722
15 Feb 2012,1733
16 Feb 2012,1713
17 Feb 2012,1723
20 Feb 2012,1733
21 Feb 2012,1748
22 Feb 2012,1752
23 Feb 2012,1777
24 Feb 2012,1777.5
27 Feb 2012,1772
28 Feb 2012,1781
29 Feb 2012,1770
01 Mar 2012,1714
02 Mar 2012,1707
05 Mar 2012,1705
06 Mar 2012,1669
07 Mar 2012,1677.5
08 Mar 2012,1690
09 Mar 2012,1687.5
12 Mar 2012,1697.5
13 Mar 2012,1690
14 Mar 2012,1644.25
15 Mar 2012,1648
16 Mar 2012,1658
19 Mar 2012,1661.5
20 Mar 2012,1656.75
21 Mar 2012,1649.25
22 Mar 2012,1635.5
23 Mar 2012,1664
26 Mar 2012,1680.25
27 Mar 2012,1692
28 Mar 2012,1676
29 Mar 2012,1657.5
30 Mar 2012,1662.5
02 Apr 2012,1677.5
03 Apr 2012,1676.25
04 Apr 2012,1621
05 Apr 2012,1631
10 Apr 2012,1644
11 Apr 2012,1658
12 Apr 2012,1668.5
13 Apr 2012,1666.5
16 Apr 2012,1653
17 Apr 2012,1635.5
18 Apr 2012,1644
19 Apr 2012,1650
20 Apr 2012,1641.5
23 Apr 2012,1629
24 Apr 2012,1649.5
25 Apr 2012,1637.75
26 Apr 2012,1653.5
27 Apr 2012,1663.5
30 Apr 2012,1651.25
01 May 2012,1664
02 May 2012,1648
03 May 2012,1637.75
04 May 2012,1643.75
08 May 2012,1602.5
09 May 2012,1582.5
10 May 2012,1598.5
11 May 2012,1583
14 May 2012,1558.5
15 May 2012,1556.5
16 May 2012,1548.5
17 May 2012,1554
18 May 2012,1589.5
21 May 2012,1592.5
22 May 2012,1582.5
23 May 2012,1549
24 May 2012,1568.5
25 May 2012,1569.5
28 May 2012,1574.6
29 May 2012,1579.5
30 May 2012,1540
31 May 2012,1558
01 Jun 2012,1606
06 Jun 2012,1635
07 Jun 2012,1606
08 Jun 2012,1576.5
11 Jun 2012,1584
12 Jun 2012,1603.5
13 Jun 2012,1619.5
14 Jun 2012,1613.5
15 Jun 2012,1627.25
18 Jun 2012,1615.5
19 Jun 2012,1625.5
20 Jun 2012,1601
21 Jun 2012,1582
22 Jun 2012,1565.5
25 Jun 2012,1570
26 Jun 2012,1576
27 Jun 2012,1573.5
28 Jun 2012,1558.5
29 Jun 2012,1598.5
02 Jul 2012,1592
03 Jul 2012,1617.5
04 Jul 2012,1613.5
05 Jul 2012,1604
06 Jul 2012,1587
09 Jul 2012,1585
10 Jul 2012,1595.25
11 Jul 2012,1577
12 Jul 2012,1556.25
13 Jul 2012,1595.5
16 Jul 2012,1589.75
17 Jul 2012,1585.25
18 Jul 2012,1575.25
19 Jul 2012,1584
20 Jul 2012,1576.25
23 Jul 2012,1572.25
24 Jul 2012,1583.25
25 Jul 2012,1601
26 Jul 2012,1618
27 Jul 2012,1618.25
30 Jul 2012,1617.75
31 Jul 2012,1622
01 Aug 2012,1599
02 Aug 2012,1597
03 Aug 2012,1602
06 Aug 2012,1610
07 Aug 2012,1611
08 Aug 2012,1613.25
09 Aug 2012,1615
10 Aug 2012,1618.5
13 Aug 2012,1622.5
14 Aug 2012,1597.75
15 Aug 2012,1601.75
16 Aug 2012,1604.5
17 Aug 2012,1614.75
20 Aug 2012,1614.75
21 Aug 2012,1639.5
22 Aug 2012,1642
23 Aug 2012,1665.25
24 Aug 2012,1667
28 Aug 2012,1668
29 Aug 2012,1660
30 Aug 2012,1660.5
31 Aug 2012,1648.5
03 Sep 2012,1691.5
04 Sep 2012,1697
05 Sep 2012,1690
06 Sep 2012,1701
07 Sep 2012,1728
10 Sep 2012,1732
11 Sep 2012,1736.75
12 Sep 2012,1737
13 Sep 2012,1733.25
14 Sep 2012,1775.5
17 Sep 2012,1770
18 Sep 2012,1769.5
