split_id,train_years,test_years,selected_train_cagr,selected_test_cagr,selected_test_rank,selected_test_rank_pct,is_oos_below_median,is_oos_loss
1639,"2011,2013,2014,2017,2019,2021,2022,2023","2010,2012,2015,2016,2018,2020,2024,2025",1.4436796224047157,1.5288743332629102,21,0.09722222222222222,False,False
1640,"2011,2012,2014,2015,2016,2020,2021,2024","2010,2013,2017,2018,2019,2022,2023,2025",1.988730888995124,0.9782091377385049,29,0.13425925925925927,False,False
1641,"2012,2013,2014,2019,2020,2021,2022,2025","2010,2011,2015,2016,2017,2018,2023,2024",1.9946498593566102,1.0576867937475738,55,0.25462962962962965,False,False
1642,"2010,2012,2016,2017,2020,2021,2023,2024","2011,2013,2014,2015,2018,2019,2022,2025",2.5186928245100493,0.8221831457138093,23,0.10648148148148148,False,False
1643,"2011,2012,2013,2014,2017,2018,2021,2022","2010,2015,2016,2019,2020,2023,2024,2025",0.875464579329261,2.359286177077067,4,0.018518518518518517,False,False
1644,"2012,2014,2017,2018,2020,2022,2023,2025","2010,2011,2013,2015,2016,2019,2021,2024",0.9281463698170269,2.4923057297652034,1,0.004629629629629629,False,False
1645,"2011,2012,2014,2015,2017,2020,2023,2024","2010,2013,2016,2018,2019,2021,2022,2025",1.6209224991437998,1.1934455170645366,39,0.18055555555555555,False,False
1646,"2010,2013,2014,2015,2016,2018,2023,2025","2011,2012,2017,2019,2020,2021,2022,2024",1.6835224472630372,1.5031263158463535,6,0.027777777777777776,False,False
1647,"2011,2015,2017,2018,2019,2020,2022,2024","2010,2012,2013,2014,2016,2021,2023,2025",0.9993124761389869,2.0023937805202623,24,0.1111111111111111,False,False
1648,"2013,2014,2015,2016,2021,2023,2024,2025","2010,2011,2012,2017,2018,2019,2020,2022",2.0057571228238777,0.9838076739937249,29,0.13425925925925927,False,False
1649,"2012,2015,2016,2017,2019,2020,2021,2022","2010,2011,2013,2014,2018,2023,2024,2025",1.367378119457547,1.5286074127673608,41,0.18981481481481483,False,False
1650,"2010,2011,2015,2016,2018,2020,2021,2024","2012,2013,2014,2017,2019,2022,2023,2025",2.1571560291460683,0.9925681925270748,35,0.16203703703703703,False,False
1651,"2012,2017,2018,2020,2021,2022,2024,2025","2010,2011,2013,2014,2015,2016,2019,2023",1.1314270682336467,2.1572976143331424,1,0.004629629629629629,False,False
1652,"2010,2014,2018,2019,2022,2023,2024,2025","2011,2012,2013,2015,2016,2017,2020,2021",1.0935398838948913,2.1960132719689267,7,0.032407407407407406,False,False
1653,"2010,2011,2013,2014,2016,2021,2024,2025","2012,2015,2017,2018,2019,2020,2022,2023",2.520790263650884,0.8309159046364705,14,0.06481481481481481,False,False
1654,"2012,2013,2015,2016,2018,2022,2023,2024","2010,2011,2014,2017,2019,2020,2021,2025",0.7672763739451627,2.62695092905105,5,0.023148148148148147,False,False
1655,"2011,2012,2015,2016,2017,2020,2022,2024","2010,2013,2014,2018,2019,2021,2023,2025",1.0766903939985037,1.6562634073356342,120,0.5555555555555556,True,False
1656,"2011,2012,2013,2018,2020,2021,2022,2024","2010,2014,2015,2016,2017,2019,2023,2025",1.4037079150655574,1.6127570766699248,8,0.037037037037037035,False,False
1657,"2013,2015,2016,2017,2019,2020,2023,2025","2010,2011,2012,2014,2018,2021,2022,2024",2.501156688276211,0.9094336062122699,3,0.013888888888888888,False,False
1658,"2010,2012,2015,2016,2019,2021,2022,2023","2011,2013,2014,2017,2018,2020,2024,2025",1.3196023721774295,1.8895566286784846,8,0.037037037037037035,False,False
1659,"2010,2014,2015,2016,2019,2020,2021,2023","2011,2012,2013,2017,2018,2022,2024,2025",2.677471324134313,0.8326396171424884,2,0.009259259259259259,False,False
1660,"2010,2013,2015,2019,2021,2023,2024,2025","2011,2012,2014,2016,2017,2018,2020,2022",2.6707814989685614,0.837840548357301,15,0.06944444444444445,False,False
1661,"2011,2013,2014,2017,2019,2023,2024,2025","2010,2012,2015,2016,2018,2020,2021,2022",2.1405687338449186,0.9612297782347106,31,0.14351851851851852,False,False
1662,"2011,2012,2014,2019,2021,2022,2023,2024","2010,2013,2015,2016,2017,2018,2020,2025",1.2187496310460975,1.7887206158310711,19,0.08796296296296297,False,False
1663,"2012,2018,2020,2021,2022,2023,2024,2025","2010,2011,2013,2014,2015,2016,2017,2019",1.2692691590547631,1.9628712319691433,2,0.009259259259259259,False,False
1664,"2010,2011,2012,2016,2017,2020,2022,2025","2013,2014,2015,2018,2019,2021,2023,2024",1.4296413496682958,1.7605941519439217,1,0.004629629629629629,False,False
1665,"2012,2014,2015,2020,2021,2022,2023,2025","2010,2011,2013,2016,2017,2018,2019,2024",1.285848016158516,1.7055750959142282,15,0.06944444444444445,False,False
1666,"2014,2015,2017,2018,2019,2021,2022,2025","2010,2011,2012,2013,2016,2020,2023,2024",0.8334820486797787,1.9420218147997663,97,0.44907407407407407,False,False
1667,"2010,2013,2014,2017,2020,2023,2024,2025","2011,2012,2015,2016,2018,2019,2021,2022",2.659942999587974,0.8432072495558645,1,0.004629629629629629,False,False
1668,"2011,2012,2015,2016,2017,2021,2023,2024","2010,2013,2014,2018,2019,2020,2022,2025",1.4670544579542653,1.5877785939383462,4,0.018518518518518517,False,False
1669,"2010,2013,2014,2015,2019,2021,2022,2023","2011,2012,2016,2017,2018,2020,2024,2025",1.5480198251463442,1.634293784309305,9,0.041666666666666664,False,False
1670,"2010,2015,2016,2019,2020,2021,2022,2025","2011,2012,2013,2014,2017,2018,2023,2024",1.8901634663994091,1.3259756616049456,2,0.009259259259259259,False,False
1671,"2010,2011,2014,2017,2019,2021,2022,2025","2012,2013,2015,2016,2018,2020,2023,2024",1.3942697635942474,1.8009837042420553,2,0.009259259259259259,False,False
1672,"2010,2012,2013,2014,2015,2017,2021,2023","2011,2016,2018,2019,2020,2022,2024,2025",1.9054006495915226,1.3147076078743112,7,0.032407407407407406,False,False
1673,"2010,2012,2014,2015,2016,2017,2023,2025","2011,2013,2018,2019,2020,2021,2022,2024",1.502579535415589,1.6811341786037128,1,0.004629629629629629,False,False
1674,"2010,2011,2012,2014,2015,2017,2018,2021","2013,2016,2019,2020,2022,2023,2024,2025",1.2780767481572006,1.814435244249923,9,0.041666666666666664,False,False
1675,"2010,2011,2014,2015,2017,2018,2024,2025","2012,2013,2016,2019,2020,2021,2022,2023",1.2614458089025602,1.834843851827773,10,0.046296296296296294,False,False
1676,"2010,2013,2017,2018,2020,2021,2022,2025","2011,2012,2014,2015,2016,2019,2023,2024",1.6997024612896032,1.4882465255643362,3,0.013888888888888888,False,False
1677,"2010,2011,2013,2014,2015,2016,2018,2025","2012,2017,2019,2020,2021,2022,2023,2024",1.6788169018883252,1.3986788645011798,17,0.0787037037037037,False,False
1678,"2017,2019,2020,2021,2022,2023,2024,2025","2010,2011,2012,2013,2014,2015,2016,2018",1.808827160900134,1.1960731947007668,39,0.18055555555555555,False,False
1679,"2011,2013,2014,2015,2018,2020,2021,2022","2010,2012,2016,2017,2019,2023,2024,2025",1.3074002520373842,1.7239501135605715,9,0.041666666666666664,False,False
1680,"2010,2012,2013,2016,2019,2020,2021,2022","2011,2014,2015,2017,2018,2023,2024,2025",2.2557562534932654,1.0677277441429798,22,0.10185185185185185,False,False
1681,"2013,2017,2018,2019,2020,2021,2022,2025","2010,2011,2012,2014,2015,2016,2023,2024",1.6716441642630113,1.5118564412827329,2,0.009259259259259259,False,False
1682,"2014,2015,2016,2017,2019,2020,2021,2022","2010,2011,2012,2013,2018,2023,2024,2025",1.3631525853663629,1.2748556152244914,97,0.44907407407407407,False,False
1683,"2013,2015,2017,2018,2020,2021,2023,2025","2010,2011,2012,2014,2016,2019,2022,2024",2.0937220515469805,1.1650664801516517,1,0.004629629629629629,False,False
1684,"2012,2014,2016,2018,2019,2021,2023,2025","2010,2011,2013,2015,2017,2020,2022,2024",1.7166688292333085,1.4699991645990473,4,0.018518518518518517,False,False
1685,"2011,2013,2015,2016,2017,2018,2020,2021","2010,2012,2014,2019,2022,2023,2024,2025",2.0761190106683136,1.0331790531570375,16,0.07407407407407407,False,False
1686,"2010,2012,2014,2017,2019,2020,2021,2024","2011,2013,2015,2016,2018,2022,2023,2025",2.57622559868091,0.8845478673165608,3,0.013888888888888888,False,False
1687,"2010,2012,2013,2014,2021,2022,2023,2024","2011,2015,2016,2017,2018,2019,2020,2025",1.4417920052349187,1.7470613203896335,1,0.004629629629629629,False,False
1688,"2011,2015,2016,2017,2019,2021,2022,2025","2010,2012,2013,2014,2018,2020,2023,2024",1.1598312529467707,1.866213197303614,23,0.10648148148148148,False,False
1689,"2010,2011,2012,2015,2019,2020,2021,2023","2013,2014,2016,2017,2018,2022,2024,2025",2.651841784611164,0.8466133049231945,5,0.023148148148148147,False,False
1690,"2016,2017,2019,2020,2021,2022,2023,2024","2010,2011,2012,2013,2014,2015,2018,2025",1.686345342915803,1.297180534170438,21,0.09722222222222222,False,False
1691,"2010,2011,2015,2016,2018,2019,2020,2025","2012,2013,2014,2017,2021,2022,2023,2024",2.1652994977018793,1.1261030733195132,4,0.018518518518518517,False,False
1692,"2010,2011,2012,2016,2021,2023,2024,2025","2013,2014,2015,2017,2018,2019,2020,2022",2.1798729866935664,1.1181870398505098,1,0.004629629629629629,False,False
1693,"2013,2014,2015,2016,2018,2020,2023,2025","2010,2011,2012,2017,2019,2021,2022,2024",1.8890360059771703,1.32028321206659,1,0.004629629629629629,False,False
1694,"2010,2012,2015,2017,2018,2020,2024,2025","2011,2013,2014,2016,2019,2021,2022,2023",1.6708347739673806,1.5148396712719374,5,0.023148148148148147,False,False
1695,"2010,2012,2015,2018,2020,2022,2023,2025","2011,2013,2014,2016,2017,2019,2021,2024",1.1233392897974062,2.1512496416019067,9,0.041666666666666664,False,False
1696,"2012,2014,2015,2017,2019,2021,2024,2025","2010,2011,2013,2016,2018,2020,2022,2023",1.6171299663663312,1.5649500054838192,4,0.018518518518518517,False,False
1697,"2010,2013,2014,2015,2016,2020,2021,2022","2011,2012,2017,2018,2019,2023,2024,2025",1.819550489951074,1.2286412167422536,32,0.14814814814814814,False,False
1698,"2010,2011,2013,2014,2019,2020,2021,2022","2012,2015,2016,2017,2018,2023,2024,2025",2.1969519850200117,1.1044272141817042,1,0.004629629629629629,False,False
1699,"2010,2013,2015,2016,2017,2018,2019,2020","2011,2012,2014,2021,2022,2023,2024,2025",2.27020567085574,1.0582261597545712,10,0.046296296296296294,False,False
1700,"2010,2013,2014,2016,2018,2021,2023,2025","2011,2012,2015,2017,2019,2020,2022,2024",2.159354419796271,1.1313078255201323,6,0.027777777777777776,False,False
1701,"2010,2011,2013,2017,2019,2020,2023,2025","2012,2014,2015,2016,2018,2021,2022,2024",3.1362638075341476,0.6337278020475272,9,0.041666666666666664,False,False
1702,"2010,2011,2012,2013,2020,2022,2024,2025","2014,2015,2016,2017,2018,2019,2021,2023",1.7993239821238567,1.4009059705278775,4,0.018518518518518517,False,False
1703,"2010,2012,2013,2015,2017,2018,2022,2023","2011,2014,2016,2019,2020,2021,2024,2025",0.8395054982193764,2.6286876797075425,11,0.05092592592592592,False,False
1704,"2011,2016,2017,2019,2020,2022,2023,2025","2010,2012,2013,2014,2015,2018,2021,2024",1.6434661702544835,1.335302934989353,55,0.25462962962962965,False,False
1705,"2011,2013,2014,2018,2019,2021,2022,2025","2010,2012,2015,2016,2017,2020,2023,2024",1.2957680904826523,1.6941774060440502,22,0.10185185185185185,False,False
1706,"2010,2011,2017,2020,2021,2022,2023,2025","2012,2013,2014,2015,2016,2018,2019,2024",1.76032746738572,1.434501435366713,1,0.004629629629629629,False,False
1707,"2012,2013,2014,2015,2017,2020,2024,2025","2010,2011,2016,2018,2019,2021,2022,2023",1.9128061160125744,1.3010823006514323,1,0.004629629629629629,False,False
1708,"2011,2012,2013,2014,2016,2017,2022,2024","2010,2015,2018,2019,2020,2021,2023,2025",1.0241790393538834,1.6216039454186042,162,0.75,True,False
1709,"2012,2013,2016,2018,2019,2020,2024,2025","2010,2011,2014,2015,2017,2021,2022,2023",2.3473325481393346,0.9984469744214277,8,0.037037037037037035,False,False
1710,"2012,2014,2015,2017,2018,2019,2022,2025","2010,2011,2013,2016,2020,2021,2023,2024",0.6096031915585332,3.193064449654165,4,0.018518518518518517,False,False
1711,"2010,2012,2018,2019,2021,2022,2023,2024","2011,2013,2014,2015,2016,2017,2020,2025",1.2126583378509976,2.026615915328943,15,0.06944444444444445,False,False
1712,"2011,2015,2017,2018,2020,2021,2024,2025","2010,2012,2013,2014,2016,2019,2022,2023",1.8090142892290162,0.9088541549360134,121,0.5601851851851852,True,False
1713,"2012,2013,2014,2015,2017,2018,2020,2022","2010,2011,2016,2019,2021,2023,2024,2025",0.8959280314526827,2.379935169577058,5,0.023148148148148147,False,False
1714,"2012,2017,2019,2020,2021,2022,2023,2024","2010,2011,2013,2014,2015,2016,2018,2025",1.579813788734525,1.393686510800455,27,0.125,False,False
1715,"2010,2011,2013,2015,2017,2020,2022,2024","2012,2014,2016,2018,2019,2021,2023,2025",1.5445610444481788,1.467004605220776,21,0.09722222222222222,False,False
1716,"2010,2011,2012,2020,2021,2022,2023,2025","2013,2014,2015,2016,2017,2018,2019,2024",1.7938252507145132,1.4059230053504725,1,0.004629629629629629,False,False
1717,"2010,2013,2015,2018,2019,2020,2021,2024","2011,2012,2014,2016,2017,2022,2023,2025",2.6799785276544466,0.8307683487994391,13,0.06018518518518518,False,False
1718,"2010,2011,2012,2017,2020,2022,2023,2025","2013,2014,2015,2016,2018,2019,2021,2024",1.4551279611137398,1.7320712655587012,1,0.004629629629629629,False,False
1719,"2011,2013,2014,2015,2018,2020,2024,2025","2010,2012,2016,2017,2019,2021,2022,2023",1.8697746688425267,0.9999501970877649,54,0.25,False,False
1720,"2011,2013,2014,2015,2018,2019,2020,2025","2010,2012,2016,2017,2021,2022,2023,2024",2.0489597573907914,1.1961823834986376,1,0.004629629629629629,False,False
1721,"2015,2016,2018,2019,2020,2021,2022,2024","2010,2011,2012,2013,2014,2017,2023,2025",1.25975329716971,1.9779670939536524,1,0.004629629629629629,False,False
1722,"2011,2012,2013,2015,2016,2017,2022,2023","2010,2014,2018,2019,2020,2021,2024,2025",0.8984326810845731,2.102867773364737,38,0.17592592592592593,False,False
1723,"2010,2012,2013,2019,2020,2021,2024,2025","2011,2014,2015,2016,2017,2018,2022,2023",3.4775791712706754,0.5100427829601302,32,0.14814814814814814,False,False
1724,"2012,2014,2016,2017,2018,2020,2023,2024","2010,2011,2013,2015,2019,2021,2022,2025",1.5262093830015973,1.5263977135022309,8,0.037037037037037035,False,False
1725,"2011,2012,2014,2016,2019,2020,2024,2025","2010,2013,2015,2017,2018,2021,2022,2023",2.434967827384943,0.5937267122386372,183,0.8472222222222222,True,False
1726,"2010,2011,2014,2015,2019,2021,2022,2024","2012,2013,2016,2017,2018,2020,2023,2025",1.2396101724676591,1.8631447655031605,5,0.023148148148148147,False,False
1727,"2010,2013,2016,2018,2019,2020,2022,2025","2011,2012,2014,2015,2017,2021,2023,2024",1.8523280579380996,1.356682128805926,17,0.0787037037037037,False,False
1728,"2013,2014,2017,2021,2022,2023,2024,2025","2010,2011,2012,2015,2016,2018,2019,2020",1.3422280795830654,1.3496495476706074,81,0.375,False,False
1729,"2010,2011,2013,2015,2017,2018,2019,2021","2012,2014,2016,2020,2022,2023,2024,2025",1.959572210147297,1.2720699373086557,5,0.023148148148148147,False,False
1730,"2011,2012,2014,2018,2019,2021,2022,2023","2010,2013,2015,2016,2017,2020,2024,2025",0.9381740380417238,2.476098310778515,1,0.004629629629629629,False,False
1731,"2011,2012,2013,2014,2015,2016,2020,2024","2010,2017,2018,2019,2021,2022,2023,2025",2.0947101370816807,0.8518481173018799,96,0.4444444444444444,False,False
1732,"2011,2015,2016,2019,2020,2021,2023,2025","2010,2012,2013,2014,2017,2018,2022,2024",2.6159056605904696,0.6989768239787073,33,0.1527777777777778,False,False
1733,"2012,2013,2017,2018,2020,2021,2022,2025","2010,2011,2014,2015,2016,2019,2023,2024",1.3755634699717012,1.829112529154414,1,0.004629629629629629,False,False
1734,"2015,2016,2018,2019,2020,2021,2022,2023","2010,2011,2012,2013,2014,2017,2024,2025",1.3070400183444097,1.9152032595823814,1,0.004629629629629629,False,False
1735,"2012,2014,2015,2016,2018,2019,2020,2025","2010,2011,2013,2017,2021,2022,2023,2024",1.6890274875104487,1.4953900347245952,3,0.013888888888888888,False,False
1736,"2010,2011,2015,2018,2019,2021,2024,2025","2012,2013,2014,2016,2017,2020,2022,2023",1.8702454709222378,1.3421602343866748,4,0.018518518518518517,False,False
1737,"2010,2011,2013,2016,2017,2019,2021,2024","2012,2014,2015,2018,2020,2022,2023,2025",2.6137308490001505,0.8646074206250747,1,0.004629629629629629,False,False
1738,"2013,2014,2015,2016,2017,2018,2021,2022","2010,2011,2012,2019,2020,2023,2024,2025",0.8664406336283557,2.1916772586194666,28,0.12962962962962962,False,False
1739,"2010,2011,2012,2013,2016,2017,2019,2025","2014,2015,2018,2020,2021,2022,2023,2024",2.3369084066710326,1.0195477708866454,23,0.10648148148148148,False,False
1740,"2011,2014,2015,2017,2018,2019,2020,2022","2010,2012,2013,2016,2021,2023,2024,2025",0.9161724719806921,2.2896815666328,6,0.027777777777777776,False,False
1741,"2010,2012,2014,2015,2017,2020,2021,2024","2011,2013,2016,2018,2019,2022,2023,2025",2.0462139030713473,1.0998143740390112,13,0.06018518518518518,False,False
1742,"2010,2014,2016,2019,2020,2021,2024,2025","2011,2012,2013,2015,2017,2018,2022,2023",3.031547213579299,0.6733692924880976,2,0.009259259259259259,False,False
1743,"2010,2011,2014,2016,2018,2021,2022,2025","2012,2013,2015,2017,2019,2020,2023,2024",1.1037335469499276,2.0443016292035314,12,0.05555555555555555,False,False
1744,"2010,2012,2013,2014,2017,2021,2024,2025","2011,2015,2016,2018,2019,2020,2022,2023",2.1857303573003297,1.1139237788967034,1,0.004629629629629629,False,False
1745,"2010,2012,2014,2017,2019,2021,2024,2025","2011,2013,2015,2016,2018,2020,2022,2023",2.1188080549054,1.1586005257863699,7,0.032407407407407406,False,False
1746,"2010,2016,2019,2020,2021,2023,2024,2025","2011,2012,2013,2014,2015,2017,2018,2022",3.2692763005432575,0.5827443693050238,12,0.05555555555555555,False,False
1747,"2010,2013,2014,2016,2017,2018,2021,2024","2011,2012,2015,2019,2020,2022,2023,2025",1.9058747638139772,1.062222613510821,55,0.25462962962962965,False,False
1748,"2010,2011,2013,2014,2017,2020,2021,2025","2012,2015,2016,2018,2019,2022,2023,2024",2.9205869582456576,0.6463235986033058,7,0.032407407407407406,False,False
1749,"2010,2011,2013,2014,2017,2019,2022,2025","2012,2015,2016,2018,2020,2021,2023,2024",1.4504477928821236,1.7376528805454958,2,0.009259259259259259,False,False
1750,"2010,2015,2016,2021,2022,2023,2024,2025","2011,2012,2013,2014,2017,2018,2019,2020",1.2701749818290495,1.9515219270974526,1,0.004629629629629629,False,False
1751,"2010,2011,2014,2016,2018,2019,2020,2021","2012,2013,2015,2017,2022,2023,2024,2025",2.4666271498607997,0.8580248387372484,12,0.05555555555555555,False,False
1752,"2011,2013,2014,2015,2016,2017,2019,2025","2010,2012,2018,2020,2021,2022,2023,2024",1.8259673970154013,1.182010889831512,22,0.10185185185185185,False,False
1753,"2010,2012,2013,2015,2016,2021,2024,2025","2011,2014,2017,2018,2019,2020,2022,2023",2.2248637923833874,1.0882006350068938,1,0.004629629629629629,False,False
1754,"2010,2012,2013,2019,2021,2022,2024,2025","2011,2014,2015,2016,2017,2018,2020,2023",1.808790919204152,1.3931167108849594,19,0.08796296296296297,False,False
1755,"2011,2013,2014,2017,2018,2020,2023,2025","2010,2012,2015,2016,2019,2021,2022,2024",1.974603272368507,1.072127987762157,14,0.06481481481481481,False,False
1756,"2010,2012,2014,2015,2019,2020,2023,2024","2011,2013,2016,2017,2018,2021,2022,2025",2.237882132695974,1.0794636456727464,6,0.027777777777777776,False,False
1757,"2011,2012,2013,2016,2017,2019,2022,2024","2010,2014,2015,2018,2020,2021,2023,2025",1.2344160348744242,1.4659047204487279,155,0.7175925925925926,True,False
1758,"2010,2011,2014,2017,2019,2022,2023,2024","2012,2013,2015,2016,2018,2020,2021,2025",1.161552015221373,2.098132423664311,1,0.004629629629629629,False,False
1759,"2011,2012,2015,2017,2019,2022,2024,2025","2010,2013,2014,2016,2018,2020,2021,2023",0.9054953642618346,1.8968435741855516,120,0.5555555555555556,True,False
1760,"2010,2011,2014,2015,2016,2020,2021,2024","2012,2013,2017,2018,2019,2022,2023,2025",2.4837774248304982,0.7085483057131847,85,0.39351851851851855,False,False
1761,"2012,2013,2015,2018,2020,2023,2024,2025","2010,2011,2014,2016,2017,2019,2021,2022",1.8742034586016403,1.3329172921640908,2,0.009259259259259259,False,False
1762,"2012,2013,2014,2015,2016,2018,2020,2025","2010,2011,2017,2019,2021,2022,2023,2024",1.7458873131890376,1.4429957810733027,1,0.004629629629629629,False,False
1763,"2010,2011,2015,2017,2019,2020,2021,2024","2012,2013,2014,2016,2018,2022,2023,2025",2.5311086222267076,0.9071681057328858,1,0.004629629629629629,False,False
1764,"2012,2015,2017,2018,2020,2023,2024,2025","2010,2011,2013,2014,2016,2019,2021,2022",1.4730547563994256,1.7161361952034713,2,0.009259259259259259,False,False
1765,"2010,2011,2012,2017,2018,2020,2022,2023","2013,2014,2015,2016,2019,2021,2024,2025",1.1232995560928312,1.9975082820210703,19,0.08796296296296297,False,False
1766,"2010,2012,2014,2016,2019,2022,2024,2025","2011,2013,2015,2017,2018,2020,2021,2023",1.25025997933921,1.9772521806557086,4,0.018518518518518517,False,False
1767,"2010,2011,2012,2013,2014,2017,2022,2024","2015,2016,2018,2019,2020,2021,2023,2025",1.104164749057139,2.043686447904616,3,0.013888888888888888,False,False
1768,"2010,2011,2015,2017,2018,2019,2020,2024","2012,2013,2014,2016,2021,2022,2023,2025",1.8935441675965095,1.3230366924588477,2,0.009259259259259259,False,False
1769,"2010,2011,2012,2013,2022,2023,2024,2025","2014,2015,2016,2017,2018,2019,2020,2021",1.4022552371608543,1.7911775867102246,2,0.009259259259259259,False,False
1770,"2010,2012,2014,2020,2022,2023,2024,2025","2011,2013,2015,2016,2017,2018,2019,2021",1.4766762057282112,1.7088207743467105,2,0.009259259259259259,False,False
1771,"2011,2014,2017,2018,2019,2023,2024,2025","2010,2012,2013,2015,2016,2020,2021,2022",1.453409793953424,1.5186369905974244,21,0.09722222222222222,False,False
1772,"2010,2012,2013,2015,2016,2017,2018,2020","2011,2014,2019,2021,2022,2023,2024,2025",1.9173422751698332,1.1917526910430238,54,0.25,False,False
1773,"2011,2014,2015,2017,2018,2020,2024,2025","2010,2012,2013,2016,2019,2021,2022,2023",1.537124662448567,1.116672934434821,113,0.5231481481481481,True,False
1774,"2010,2013,2015,2017,2018,2020,2022,2025","2011,2012,2014,2016,2019,2021,2023,2024",1.2932875804024424,1.922568525572804,4,0.018518518518518517,False,False
1775,"2010,2013,2014,2015,2016,2017,2018,2019","2011,2012,2020,2021,2022,2023,2024,2025",1.6523562645211292,1.5319227710645897,7,0.032407407407407406,False,False
1776,"2011,2013,2014,2016,2019,2021,2023,2024","2010,2012,2015,2017,2018,2020,2022,2025",2.4102549524538714,0.8024481158213868,17,0.0787037037037037,False,False
1777,"2014,2016,2019,2021,2022,2023,2024,2025","2010,2011,2012,2013,2015,2017,2018,2020",1.4065816900667016,1.5683276673970568,25,0.11574074074074074,False,False
1778,"2013,2014,2015,2016,2017,2020,2023,2025","2010,2011,2012,2018,2019,2021,2022,2024",2.0970594982103723,1.1623114195367164,1,0.004629629629629629,False,False
1779,"2012,2013,2014,2015,2017,2020,2023,2025","2010,2011,2016,2018,2019,2021,2022,2024",1.9746015717693028,1.2532420625741088,1,0.004629629629629629,False,False
1780,"2011,2015,2017,2019,2020,2022,2024,2025","2010,2012,2013,2014,2016,2018,2021,2023",1.3448171221135916,1.3482053695936558,113,0.5231481481481481,True,False
1781,"2010,2011,2014,2015,2016,2020,2021,2023","2012,2013,2017,2018,2019,2022,2024,2025",2.4763685314795523,0.7133645016332788,78,0.3611111111111111,False,False
1782,"2010,2013,2014,2016,2017,2020,2021,2024","2011,2012,2015,2018,2019,2022,2023,2025",2.9034187452811544,0.5271390903243496,77,0.35648148148148145,False,False
1783,"2010,2011,2012,2014,2017,2018,2022,2023","2013,2015,2016,2019,2020,2021,2024,2025",0.7130164876324041,2.8919484613055997,1,0.004629629629629629,False,False
1784,"2013,2015,2017,2020,2022,2023,2024,2025","2010,2011,2012,2014,2016,2018,2019,2021",1.3942520428762828,1.5817274389592981,17,0.0787037037037037,False,False
1785,"2010,2012,2017,2019,2020,2021,2023,2025","2011,2013,2014,2015,2016,2018,2022,2024",2.93008328220011,0.7196258559000277,34,0.1574074074074074,False,False
1786,"2010,2011,2012,2013,2016,2019,2022,2025","2014,2015,2017,2018,2020,2021,2023,2024",1.597848174527746,1.5844267376335077,20,0.09259259259259259,False,False
1787,"2016,2017,2018,2019,2021,2023,2024,2025","2010,2011,2012,2013,2014,2015,2020,2022",1.780928573587357,1.4121269421675473,4,0.018518518518518517,False,False
1788,"2011,2012,2013,2014,2019,2020,2022,2023","2010,2015,2016,2017,2018,2021,2024,2025",1.6952068874492228,1.289701847456707,46,0.21296296296296297,False,False
1789,"2010,2012,2016,2019,2021,2023,2024,2025","2011,2013,2014,2015,2017,2018,2020,2022",2.481985111387564,0.9371955386374318,15,0.06944444444444445,False,False
1790,"2010,2011,2014,2016,2019,2020,2021,2024","2012,2013,2015,2017,2018,2022,2023,2025",2.892562334318121,0.6559205441029914,9,0.041666666666666664,False,False
1791,"2010,2013,2015,2017,2018,2019,2023,2025","2011,2012,2014,2016,2020,2021,2022,2024",1.8821056408070778,1.3333814206346566,23,0.10648148148148148,False,False
1792,"2010,2012,2015,2016,2017,2021,2022,2023","2011,2013,2014,2018,2019,2020,2024,2025",1.0343162955404672,2.2875571948441933,2,0.009259259259259259,False,False
1793,"2010,2011,2012,2013,2016,2019,2021,2023","2014,2015,2017,2018,2020,2022,2024,2025",2.737483011387816,0.8054936807590944,17,0.0787037037037037,False,False
1794,"2011,2012,2013,2016,2018,2021,2022,2024","2010,2014,2015,2017,2019,2020,2023,2025",1.052200524823803,2.066985310662873,6,0.027777777777777776,False,False
1795,"2011,2012,2014,2016,2017,2021,2022,2025","2010,2013,2015,2018,2019,2020,2023,2024",1.0408762966218048,1.9014169251948454,49,0.22685185185185186,False,False
1796,"2010,2011,2012,2014,2016,2019,2020,2024","2013,2015,2017,2018,2021,2022,2023,2025",2.4506827788702505,0.9517249077093461,1,0.004629629629629629,False,False
1797,"2011,2012,2013,2014,2015,2018,2022,2025","2010,2016,2017,2019,2020,2021,2023,2024",0.7109107354373632,2.9437741692174764,1,0.004629629629629629,False,False
1798,"2010,2011,2012,2017,2018,2023,2024,2025","2013,2014,2015,2016,2019,2020,2021,2022",1.469167190126194,1.7166697982890868,1,0.004629629629629629,False,False
1799,"2010,2012,2013,2014,2015,2018,2021,2024","2011,2016,2017,2019,2020,2022,2023,2025",1.6507438508231442,1.5335015316650797,4,0.018518518518518517,False,False
1800,"2012,2013,2014,2015,2016,2021,2023,2024","2010,2011,2017,2018,2019,2020,2022,2025",1.773100114596633,1.2984444502966226,4,0.018518518518518517,False,False
1801,"2012,2014,2017,2019,2021,2022,2023,2025","2010,2011,2013,2015,2016,2018,2020,2024",1.2158567305324586,1.7914347760706812,42,0.19444444444444445,False,False
1802,"2015,2017,2018,2019,2020,2021,2024,2025","2010,2011,2012,2013,2014,2016,2022,2023",1.9666663117773293,1.2584112117442081,1,0.004629629629629629,False,False
1803,"2010,2012,2015,2016,2018,2020,2021,2024","2011,2013,2014,2017,2019,2022,2023,2025",1.9736950477482407,1.150403349140277,25,0.11574074074074074,False,False
