Date,TQQQ_OPEN,TQQQ_CLOSE,TQQQ_CTO_RETURN,TQQQ_OTC_RETURN,TQQQ_RETURN,TQQQ_CC_RETURN_REBUILT,TQQQ_SOURCE,TMF_OPEN,TMF_CLOSE,TMF_CTO_RETURN,TMF_OTC_RETURN,TMF_RETURN,TMF_CC_RETURN_REBUILT,TMF_SOURCE,GLD_OPEN,GLD_CLOSE,GLD_CTO_RETURN,GLD_OTC_RETURN,GLD_RETURN,GLD_CC_RETURN_REBUILT,GLD_SOURCE
2015-06-29,2.1680363392882636,2.0884084463946606,-0.0352565621281109,-0.036728117260130255,-0.0706897722402107,-0.07068977224021078,actual,140.2175705479406,144.2668720213886,0.046407921762758875,0.028878702274074408,0.0766265881220111,0.07662682459257852,actual,4.039725519714302,4.049036195076783,0.0022210377169726847,0.002304779202706886,0.0045309359212182265,0.0045309359212180045,actual
2015-06-30,2.1318959526879366,2.112237196452589,0.020823276389420275,-0.009221255010387286,0.0114100046372944,0.011410004637294469,actual,141.49844937329976,141.80834522159023,-0.019189593628108903,0.002190100666565664,-0.0170414161379686,-0.017041520103339258,actual,4.0193138331329346,4.023969307418468,-0.00734060169182682,0.001158275884594051,-0.006190828249150737,-0.006190828249150848,actual
2015-07-01,2.169426346275534,2.155525436739923,0.027075155157286313,-0.0064076429971805515,0.0204943628565621,0.020494024231764607,actual,136.9739852786624,135.9203442819358,-0.03409080005392928,-0.00769227086868407,-0.0415211580589593,-0.04152083525446837,actual,4.0150168085107,4.0100034309790376,-0.0022247930398631155,-0.0012486566733758142,-0.0034706717105629226,-0.0034706717105628115,actual
2015-07-02,2.174986096098714,2.163667432982639,0.009028267088429187,-0.005204016309059312,0.0037771556687198,0.0037772675301992464,actual,138.44081272220055,137.3871717869607,0.018543717304280838,-0.007610768201383844,0.0107921575917928,0.010791817168902318,actual,3.998544243305439,4.002125188226829,-0.0028576503414116106,0.0008955621605002406,-0.0019646473844252554,-0.0019646473844250334,actual
2015-07-06,2.1189882281482966,2.145398366976948,-0.020649756128533814,0.012463560900350279,-0.0084438934360792,-0.008443564721268948,actual,144.57674022700303,144.74201549043022,0.05233071142326762,0.0011431663431316075,0.0535332562177879,0.05353370047441053,actual,4.000334579161842,4.012868022990999,-0.0004474145562100018,0.0031330988898892187,0.002684282539629823,0.002684282539629823,actual
2015-07-07,2.151554655512314,2.1563203244550975,0.0028695316590741093,0.0022149885574942463,0.0050909878923592,0.005090876196358618,actual,150.0928757116035,148.83263775225882,0.03696825833910733,-0.008396387592480958,0.0282616936796527,0.028261470920992293,actual,3.9777743802693584,3.966315192595759,-0.008745277073798241,-0.0028808038310165207,-0.011600887477117294,-0.011600887477117183,actual
2015-07-08,2.1134286298094107,2.04829546543267,-0.019891151680595187,-0.03081871961894178,-0.0500970726077011,-0.05009685147299492,actual,151.74563369683432,152.86126354937383,0.019572292667582536,0.007351973334325912,0.027068679141754,0.0270681609756922,actual,3.9885172150335286,3.978132283515488,0.0055976445036984845,-0.0026037073323634807,0.002979362543296782,0.002979362543296782,actual
2015-07-09,2.1309028433840442,2.042338337522846,0.040329815373547406,-0.04156196334158091,-0.0029078693588882,-0.0029083342761615505,actual,146.82863948847884,143.81231266037025,-0.03946470100285726,-0.020543177670356738,-0.0591974300448456,-0.05919714830880474,actual,4.003557620837102,3.9878011353326843,0.006391274977700423,-0.003935621014272694,0.0024305003273175085,0.0024305003273175085,actual
2015-07-10,2.120775303611333,2.1372573244087554,0.03840547114422921,0.0077716959308966604,0.0464755151299505,0.04647564271894167,actual,136.76736080203995,136.95330334549723,-0.048987125844835,0.0013595534955626043,-0.0476939607632264,-0.047694172967452264,actual,3.9813553251907483,3.992456336409633,-0.0016163820419290431,0.0027882493051163415,0.0011673603870820948,0.0011673603870820948,actual
2015-07-13,2.1912694074517254,2.24647332291079,0.02527167993583168,0.02519266470445669,0.0511006652383352,0.051101005599430094,actual,134.51541357569516,135.65169802110702,-0.017800883295614356,0.008447243443759245,-0.0095042289607351,-0.009504008246567053,actual,3.9544978284674452,3.9745513385940976,-0.009507557439268899,0.00507106363348897,-0.00448470723455352,-0.00448470723455352,actual
2015-07-14,2.259181511988436,2.2915497029293213,0.005656950807312322,0.014327397231750583,0.0200656139399055,0.020065397420399922,actual,136.684719190984,136.87066173759945,0.0076152468781942595,0.0013603755249014249,0.0089858695134987,0.00898598199856493,actual,3.974909515048812,3.9655988396863298,9.011745583364927e-05,-0.0023423615876618786,-0.002252455219495131,-0.002252455219495131,actual
2015-07-15,2.3046559808627514,2.30247142198884,0.00571939500883456,-0.0009478893561778445,0.0047659802564732,0.0047660842990040475,actual,137.01530786836042,141.22988448388614,0.0010568088801841125,0.030759895964142414,0.0318488812763142,0.031849212175534936,actual,3.9390995194177414,3.944829249858833,-0.0066822997836776254,0.0014545787464488313,-0.005237440968471563,-0.005237440968471563,actual
2015-07-16,2.358071661722703,2.392425340887793,0.024148069419179352,0.014568547564832057,0.039068733974495,0.03906841928194349,actual,139.78367585027667,144.16353949393587,-0.010240103494345565,0.03133315544191673,0.0207724222546756,0.020772197193041242,actual,3.9272821552894275,3.930505196964688,-0.004448125243959211,0.0008206799378851493,-0.0036310957932229604,-0.0036310957932229604,actual
2015-07-17,2.455374067610122,2.5018406573651983,0.02631167863276751,0.018924444290602027,0.0457338483933373,0.045734056819847435,actual,145.03129301303312,146.47747399749358,0.0060192301197887765,0.009971509971510084,0.0160507643022009,0.016050760904459116,actual,3.907228645162775,3.8907560799575127,-0.005922025448506729,-0.0042159204646637916,-0.010112979124889843,-0.010112979124889843,actual
2015-07-20,2.522691206504417,2.529839826113539,0.008334083578758866,0.002833727564709454,0.0111911417739667,0.011191427665832032,actual,144.8452637140634,144.67998850813612,-0.011143080494807611,-0.0011410466706978095,-0.0122706857460431,-0.012271412390605585,actual,3.8173454796303847,3.7851164289207047,-0.018867952351289463,-0.008442791170371278,-0.027151445340146352,-0.02715144534014624,actual
2015-07-21,2.5338104003634982,2.5228889693504306,0.001569496301297102,-0.004310279495064351,-0.0027473604530883,-0.0027475481614922526,actual,142.49013569009173,146.99395352927428,-0.015135837655400608,0.031607927225068444,0.0159930358861948,0.015993677114565452,actual,3.7890555502968093,3.7732993380009763,0.0010406869775543282,-0.004158348191701466,-0.003121988752958438,-0.003121988752958327,actual
2015-07-22,2.409502659848133,2.4400828410036484,-0.04494304381991554,0.012691490930930582,-0.0328219502237813,-0.03282194712203379,actual,147.34511816500327,149.61768725091707,0.002388973337322131,0.015423443370338852,0.0178496799777938,0.017849262902642327,actual,3.73820542207075,3.7528876514196097,-0.009300591547772186,0.0039276143740454295,-0.005409506310776968,-0.005409506310776857,actual
2015-07-23,2.4472319364417086,2.4108927711943307,0.0029298576744711813,-0.014849089171423246,-0.0119625429651981,-0.011962737214819885,actual,149.74164507451863,155.29911468840746,0.0008284971240979377,0.037113720843144016,0.0379730569453584,0.03797296657822491,actual,3.7593334615615452,3.7360569097596326,0.0017175601138759156,-0.006191669890396989,-0.004484744341763047,-0.004484744341763158,actual
2015-07-24,2.448621949351667,2.342384846556828,0.015649463388886398,-0.043386486355301956,-0.0284160942783318,-0.028415998196205328,actual,156.8072878738772,156.55936869126833,0.009711408777157038,-0.0015810437510292985,0.0081150076746325,0.008115010863966932,actual,3.710273669191888,3.772582985091547,-0.0069011905306879395,0.016793725060510134,0.009776637833459612,0.009776637833459612,actual
2015-07-27,2.3006843289952847,2.2822170440442586,-0.017802590220322156,-0.008026866058191917,-0.0256866590558951,-0.025686557271326627,actual,159.4517316737298,158.9352386243787,0.01847454423609185,-0.0032391811862410025,0.0151750274212842,0.015175520653737173,actual,3.7579010289512724,3.755036163730727,-0.0038917516720757828,-0.0007623578158324484,-0.00465114258060384,-0.004651142580603618,actual
2015-07-28,2.3147832296880715,2.342384846556828,0.014269539231072992,0.011924061188431923,0.0263638585005978,0.02636375127842694,actual,155.25781477470449,155.5057339669422,-0.02313787603997186,0.0015968226307800926,-0.0215779065585584,-0.021578000493280625,actual,3.7632723097290652,3.760765620963234,0.0021933599675789672,-0.0006660928467363547,0.0015258061394580746,0.0015258061394580746,actual
2015-07-29,2.3560864515804383,2.3685965908298643,0.005849425231618355,0.005309711467095912,0.0111901954589426,0.01119019545894262,actual,155.05121241519893,153.72898517351038,-0.002922860399732219,-0.008527680764906731,-0.0114256159442296,-0.011425615944229528,actual,3.757542852496558,3.7661371749496113,-0.0008569447797308616,0.002287218746512165,0.0014283139466164663,0.0014283139466164663,actual
2015-07-30,2.35171815182675,2.4015596354720072,-0.007125923877649876,0.021193646698921764,0.0139164971918379,0.013916698508205538,actual,155.38178670612592,157.24116195642512,0.010751398187856864,0.011966494205758016,0.0228464496800029,0.022846548937733635,actual,3.725313801786878,3.7339081242399312,-0.010839587425086172,0.002307006311503379,-0.008557588110186587,-0.008557588110186476,actual
2015-07-31,2.4236012391629953,2.394212526944466,0.009178037207748124,-0.012126050995368787,-0.0030590099124707,-0.003059307134839262,actual,160.52604826081262,160.81528942768276,0.020890753181395327,0.0018018332227316414,0.0227302302630143,0.022730228057256996,actual,3.7747317706112495,3.757542852496558,0.010933221978949526,-0.004553679349753592,0.006329756242044127,0.006329756242044127,actual
2015-08-03,2.395602773567128,2.372171201361842,0.0005806696803296596,-0.00978107575422249,-0.0092061843124922,-0.009206085648024387,actual,161.0011982678972,165.95953115504727,0.0011560395835250592,0.030796869467391685,0.0319887042541888,0.03198851145106962,actual,3.74536731191353,3.7278204905527095,-0.0032402932078176017,-0.0046849400604865865,-0.007910052688847147,-0.007910052688847147,actual
2015-08-04,2.3654203309523756,2.356880937729694,-0.0028458613803215016,-0.00361009547053448,-0.0064458840325821,-0.006445683019577153,actual,163.97623380509316,161.86893941079913,-0.01195048778549046,-0.012851218407655463,-0.0246484014268055,-0.024648127864536518,actual,3.744293055757972,3.7353405568502045,0.0044188193200311865,-0.0023909717467227587,0.0020172823011603835,0.0020172823011603835,actual
2015-08-05,2.3959998268346077,2.4120843875111997,0.016597736643665817,0.00671308924835845,0.0234222527181557,0.02342224797943393,actual,158.70794870097447,158.17078849253386,-0.019528086866638095,-0.003384582894790489,-0.0228462025746023,-0.022846575332651775,actual,3.739279678226309,3.721732856865488,0.001054554816663389,-0.004692567251119328,-0.0036429610038530846,-0.0036429610038530846,actual
2015-08-06,2.4168502688371545,2.2963159297781672,0.001975835236375012,-0.04987248925312249,-0.0479950056395115,-0.0479951938383395,actual,159.4517579989066,162.22016624436475,0.008098647788135738,0.017362042790880494,0.0256009088276327,0.02560129964846225,actual,3.7296110996176974,3.738205422070751,0.002116821130156099,0.002304348154137159,0.004426047177157111,0.004426047177157333,actual
2015-08-07,2.2786419623842518,2.2871804431007985,-0.007696661929102677,0.003747179617289431,-0.003978115433354,-0.003978323086515023,actual,164.4927300864431,168.48005441955922,0.014009132740346208,0.02424012496491934,0.0385889421552934,0.03858884083354175,actual,3.7442930557579728,3.747516097433233,0.0016284909468269326,0.0008607877714870149,0.002490680503407061,0.002490680503407061,actual
2015-08-10,2.3302724979113565,2.3644268873953433,0.01884068873557565,0.014656822116125845,0.0337733357100342,0.03377365547504407,actual,165.09179679612663,162.63329798990253,-0.02011073438399391,-0.014891707849422287,-0.0347025093585504,-0.03470295905233234,actual,3.7611237974179494,3.785832781830135,0.0036311251588849736,0.006569574877899109,0.010224554985406531,0.010224554985406531,actual
2015-08-11,2.326300169471394,2.2742741273582814,-0.01612514141469168,-0.02236428591454498,-0.0381287030652642,-0.0381288000562261,actual,168.43871286324398,170.0501686756661,0.03569634844213687,0.009567015711705595,0.0456043854488021,0.045604871680238857,actual,3.813406358254282,3.805170212255943,0.007283358249863703,-0.0021597871363777665,0.005107840610028225,0.005107840610028225,actual
2015-08-12,2.2284033813515567,2.2943294257461226,-0.020169400625423606,0.029584430245560345,0.0088183293942392,0.00881832939423921,actual,170.93853796635202,167.46769472281125,0.005224160008804768,-0.02030462694272006,-0.015186273723337,-0.015186541553983246,actual,3.8313113560698167,3.8585270292478344,0.006869901306826298,0.0071034877222653225,0.014022189288677822,0.014022189288677822,actual
2015-08-13,2.3034638659550115,2.2840032764264078,0.00398131153546899,-0.008448402345801687,-0.0045003108661406,-0.00450072653204836,actual,166.35206404507267,165.75292713530277,-0.0066617664952345335,-0.0036016199330569654,-0.010239391411372,-0.010239393277292841,actual,3.8298789234595443,3.8266561549928686,-0.0074246222900956615,-0.0008414805091969679,-0.00825985512434746,-0.00825985512434746,actual
2015-08-14,2.268713404104063,2.296315929778167,-0.006694330292847717,0.012166598753360125,0.0053904014340164,0.005390821229916742,actual,164.98855209922297,166.88924924389738,-0.004611532654598904,0.011520175918213749,0.0068551481042844,0.006855517596181304,actual,3.8341762212903627,3.8262979785381535,0.001965179517810167,-0.0020547419569457714,-9.360037594363657e-05,-9.360037594385862e-05,actual
2015-08-17,2.2786423068334027,2.3527102806206495,-0.0076965119283353145,0.03250530965967102,0.0245586202278058,0.02455862022780586,actual,170.0088381526912,169.0998054436317,0.01869256961084864,-0.005346973245256015,0.0132461072713792,0.013245647695998342,actual,3.844919329263117,3.836324733601479,0.004866675525380337,-0.0022353123500474803,0.0026204846354274114,0.0026204846354271893,actual
2015-08-18,2.339406343624079,2.3151798502677687,-0.0056547281261766225,-0.010355829555792284,-0.0159518969434473,-0.015951998281309887,actual,166.3314164804681,165.11250045046555,-0.01637133145068237,-0.007328236936800736,-0.0235798597146558,-0.023579595391641672,actual,3.819852168396217,3.8356086539006347,-0.00429384015930212,0.004124894056052764,-0.00018665773900006233,-0.00018665773900017335,actual
2015-08-19,2.293535116788314,2.2716915767491717,-0.009349050561644923,-0.009523961451146423,-0.0187838671006543,-0.018783972015637307,actual,163.2118386162661,170.00889364808785,-0.011511313976918625,0.04164560052412969,0.0296547061348075,0.029654890963820346,actual,3.854229731417014,3.887175135036123,0.004854790776802176,0.008547856748278626,0.013444145581183786,0.013444145581183786,actual
2015-08-20,2.2081487993656923,2.0846347563059417,-0.027971568866936636,-0.05593556154151891,-0.082342717616666,-0.08234252499668604,actual,172.48801791426325,175.1324597146877,0.014582321036139989,0.015331162317250957,0.0301374117055746,0.030137047284158225,actual,3.9322955328210902,3.954856004922159,0.011607503191272572,0.005737226999539269,0.017411325071518213,0.01741132507151799,actual
2015-08-21,1.9956737581652526,1.8252967979737535,-0.042674620996117185,-0.08537315254780786,-0.1244045638004527,-0.12440450661570357,actual,175.8555620653047,176.66128368442617,0.004128888224347538,0.00458172382868538,0.0087291794489419,0.008729529478596287,actual,3.97240282628298,3.97956471612576,0.004436778820513965,0.0018029112746054121,0.006247689213677798,0.006247689213677798,actual
