feature,direction,threshold,available_n,skipped_n,skipped_loss_n,skipped_win_n,skipped_loss_rate,skipped_avg_return_pct,kept_n,kept_win_rate,kept_avg_return_pct,loss_recall_total,win_cost_total,score
QQQ_PREV_CLOSE_RET_20D,>=,0.037974215637815736,97,68,24,44,0.35294117647058826,3.9418538058690484,29,0.7241379310344828,2.9230747311451886,0.75,0.676923076923077,1.9945856292082194
IWM_PREV_CLOSE_SMA20_RATIO,<=,0.021587993899873315,97,49,16,33,0.32653061224489793,3.760402392271692,48,0.6666666666666666,3.511573099604019,0.5,0.5076923076923077,1.9944169595327912
HYG_PREV_CLOSE_RET_5D,<=,0.0031626118810565134,97,58,19,39,0.3275862068965517,2.4988854084275776,39,0.6666666666666666,5.330253136243752,0.59375,0.6,1.994098863708739
UVIX_PREV_CLOSE_SMA20_RATIO,>=,-0.1761067547439335,97,58,20,38,0.3448275862068966,3.974377992780778,39,0.6923076923076923,3.135930831308224,0.625,0.5846153846153846,1.9939318200799998
IWM_PREV_CLOSE_SMA20_RATIO,>=,0.013128922726384976,97,68,23,45,0.3382352941176471,2.8092858223936847,29,0.6896551724137931,5.57875138205294,0.71875,0.6923076923076923,1.9938306881539816
IEF_TLT_PREV_CLOSE_RET_20D,<=,-0.0022525904747318064,97,39,11,28,0.28205128205128205,2.2496659189969113,58,0.6379310344827587,4.5703147441625225,0.34375,0.4307692307692308,1.9935908919384533
IEF_TLT_PREV_CLOSE_RET_20D,>=,-0.009395477131365038,97,77,27,50,0.35064935064935066,3.742700007307201,20,0.75,3.2313662719825706,0.84375,0.7692307692307693,1.9929868950177099
QQQ_SPY_PREV_CLOSE_RET_20D,>=,0.0008594222763896675,97,68,24,44,0.35294117647058826,3.9711392744992526,29,0.7241379310344828,2.8544053564260907,0.75,0.676923076923077,1.9911521604722642
UVIX_PREV_CLOSE_RET_5D,>=,-0.07849871618945184,97,39,11,28,0.28205128205128205,2.3281299775088113,58,0.6379310344827587,4.517554428956244,0.34375,0.4307692307692308,1.9909528761781392
HYG_PREV_CLOSE_SMA20_RATIO,>=,-0.0012078386820830954,97,77,27,50,0.35064935064935066,3.7565253443637205,20,0.75,3.1781387243149655,0.84375,0.7692307692307693,1.99032551763433
^VIX_OPEN_SMA20_RATIO,>=,-0.08025870960858555,97,58,20,38,0.3448275862068966,4.040295851532652,39,0.6923076923076923,3.0378991439336422,0.625,0.5846153846153846,1.989030235711271
XLY_PREV_CLOSE_RET_5D,<=,0.017682382179785218,97,58,19,39,0.3275862068965517,2.569682273467404,39,0.6666666666666666,5.224965490799909,0.59375,0.6,1.9888344814365468
HYG_TLT_PREV_CLOSE_RET_20D,<=,0.021044339388308242,97,58,19,39,0.3275862068965517,2.593552882301917,39,0.6666666666666666,5.189465610994732,0.59375,0.6,1.9870594874462881
QQQ_PREV_CLOSE_SMA20_RATIO,<=,0.02721210486490131,97,58,19,39,0.3275862068965517,2.6108594885980225,39,0.6666666666666666,5.163727581118475,0.59375,0.6,1.9857725859524753
QQQ_SPY_PREV_CLOSE_RET_20D,>=,0.017468044394210788,97,29,8,21,0.27586206896551724,7.874101708702065,68,0.6470588235294118,1.8303864183815581,0.25,0.3230769230769231,1.9854809373959077
IEF_TLT_PREV_CLOSE_RATIO_SMA20,<=,0.003339584295994503,97,58,19,39,0.3275862068965517,2.6197209159685584,39,0.6666666666666666,5.150549048105882,0.59375,0.6,1.9851136593018457
IWM_SPY_PREV_CLOSE_RATIO_SMA20,<=,-0.006427570830654771,97,20,4,16,0.2,8.239877114823459,77,0.6363636363636364,2.441788100075801,0.125,0.24615384615384617,1.9850264679408531
TLT_PREV_CLOSE_RET_5D,>=,-0.006021621366207762,97,58,20,38,0.3448275862068966,4.110696740355232,39,0.6923076923076923,2.933200386197495,0.625,0.5846153846153846,1.983795297824463
HYG_LQD_PREV_CLOSE_RET_20D,>=,-0.0003551180050954888,97,58,20,38,0.3448275862068966,4.114170668467201,39,0.6923076923076923,2.928034031569441,0.625,0.5846153846153846,1.9835369800930605
QQQ_SPY_PREV_CLOSE_RET_20D,>=,0.013967462237139386,97,39,12,27,0.3076923076923077,5.374758518747004,58,0.6551724137931034,2.4689593753650456,0.375,0.4153846153846154,1.9812729024552544
^VIX3M_OPEN_SMA20_RATIO,<=,-0.06696532731280344,97,29,7,22,0.2413793103448276,3.6852579910452876,68,0.6323529411764706,3.6168050626763595,0.21875,0.3384615384615385,1.9808168485465183
SPY_GLD_PREV_CLOSE_RATIO_SMA20,<=,0.007308240392509727,97,29,7,22,0.2413793103448276,3.697898627237852,68,0.6323529411764706,3.6114142031236485,0.21875,0.3384615384615385,1.9805473055688831
HYG_TLT_PREV_CLOSE_RET_20D,<=,0.008729573570614104,97,39,11,28,0.28205128205128205,2.7065510404285433,58,0.6379310344827587,4.263098886648149,0.34375,0.4307692307692308,1.9782300990627346
UVIX_OPEN_GAP_FROM_PREV_CLOSE,>=,-0.019362459606803002,97,58,19,39,0.3275862068965517,2.712350326167,39,0.6666666666666666,5.012792489349225,0.59375,0.6,1.9782258313640129
TLT_PREV_CLOSE_SMA20_RATIO,<=,-0.008417023570898173,97,39,12,27,0.3076923076923077,5.468574938900003,58,0.6551724137931034,2.405875920434581,0.375,0.4153846153846154,1.9781187297087313
QQQ_PREV_CLOSE_RET_20D,>=,0.033358938882203586,97,77,27,50,0.35064935064935066,3.8203155637059,20,0.75,2.9325463798475746,0.84375,0.7692307692307693,1.9780459004109603
^VIX3M_PREV_CLOSE_RET_5D,<=,0.0006837437457555054,97,77,27,50,0.35064935064935066,3.820457863819925,20,0.75,2.931998524408578,0.84375,0.7692307692307693,1.9780185076390104
^VIX_PREV_CLOSE_SMA20_RATIO,<=,-0.039451786433333,97,68,23,45,0.3382352941176471,2.9612939849196227,29,0.6896551724137931,5.222318449233497,0.71875,0.6923076923076923,1.9760090415130092
XLY_XLP_PREV_CLOSE_RET_20D,>=,0.018266955524050228,97,58,20,38,0.3448275862068966,4.217099413580143,39,0.6923076923076923,2.774960513196347,0.625,0.5846153846153846,1.9758833041744057
IWM_PREV_CLOSE_SMA20_RATIO,>=,0.009275322498794394,97,77,26,51,0.33766233766233766,2.91215208010557,20,0.7,6.428975791708846,0.8125,0.7846153846153846,1.9744957426323952
HYG_PREV_CLOSE_RET_5D,>=,-0.0021669613300118826,97,77,27,50,0.35064935064935066,3.843196528349818,20,0.75,2.84445466596849,0.84375,0.7692307692307693,1.973641314717006
^VIX_OPEN_SMA20_RATIO,>=,-0.062018859145891114,97,49,16,33,0.32653061224489793,4.169957508104842,48,0.6666666666666666,3.093485585524345,0.5,0.5076923076923077,1.9735125838288075
QQQ_SPY_PREV_CLOSE_RET_20D,<=,0.007559533112126633,97,39,11,28,0.28205128205128205,2.943471519202099,58,0.6379310344827587,4.103790288852138,0.34375,0.4307692307692308,1.970264669172934
TLT_PREV_CLOSE_RET_20D,<=,-0.005460194734051349,97,49,16,33,0.32653061224489793,4.263756003132667,48,0.6666666666666666,2.997732955183441,0.5,0.5076923076923077,1.9687249523117623
UVIX_OPEN_GAP_FROM_PREV_CLOSE,<=,-0.035152172467300735,97,20,4,16,0.2,9.712372970670334,77,0.6363636363636364,2.059321644011678,0.125,0.24615384615384617,1.9659031451376472
HYG_LQD_PREV_CLOSE_RATIO_SMA20,>=,0.0009483046033293095,97,58,20,38,0.3448275862068966,4.3620676208636855,39,0.6923076923076923,2.5593667690310773,0.625,0.5846153846153846,1.9651036169661427
^VIX_PREV_CLOSE_RET_10D,<=,-0.08820733500243581,97,39,11,28,0.28205128205128205,3.191080187399169,58,0.6379310344827587,3.9372948050644525,0.34375,0.4307692307692308,1.9619398949835498
XLY_PREV_CLOSE_RET_20D,<=,0.03993716865753916,97,39,11,28,0.28205128205128205,3.1960594195221343,58,0.6379310344827587,3.9339467007059064,0.34375,0.4307692307692308,1.9617724897656224
IWM_PREV_CLOSE_RET_5D,>=,0.006759173819774891,97,58,19,39,0.3275862068965517,2.9384382154572837,39,0.6666666666666666,4.676559218097009,0.59375,0.6,1.961414167801402
TLT_PREV_CLOSE_RET_20D,<=,-0.0036944942333120676,97,58,20,38,0.3448275862068966,4.431379456192414,39,0.6923076923076923,2.456287629311431,0.625,0.5846153846153846,1.9599496599801598
QQQ_PREV_CLOSE_RET_20D,<=,0.04309799984200762,97,39,11,28,0.28205128205128205,3.2597385867937554,58,0.6379310344827587,3.891127950299127,0.34375,0.4307692307692308,1.9596315522452834
UVIX_PREV_CLOSE_SMA50_RATIO,<=,-0.3768992542183017,97,39,12,27,0.3076923076923077,6.057368375237992,58,0.6551724137931034,2.00996309255214,0.375,0.4153846153846154,1.9583230883146092
IEF_TLT_PREV_CLOSE_RATIO_SMA20,>=,0.0006164806523345501,97,49,16,33,0.32653061224489793,4.486727055898331,48,0.6666666666666666,2.770116672151824,0.5,0.5076923076923077,1.9573441381601815
UUP_PREV_CLOSE_SMA20_RATIO,<=,-0.0028771261778194972,97,39,11,28,0.28205128205128205,3.353508974661055,58,0.6379310344827587,3.828075448112495,0.34375,0.4307692307692308,1.956478927135952
GLD_PREV_CLOSE_RET_20D,>=,0.025149240863535243,97,29,7,22,0.2413793103448276,4.840654085868563,68,0.6323529411764706,3.1240626104723157,0.21875,0.3384615384615385,1.9561797259363165
UVIX_OPEN_GAP_FROM_PREV_CLOSE,<=,-0.012143400995369036,97,49,16,33,0.32653061224489793,4.52855532617766,48,0.6666666666666666,2.727416979575011,0.5,0.5076923076923077,1.955209153531341
UVIX_PREV_CLOSE_SMA10_RATIO,<=,-0.060164745227468494,97,68,23,45,0.3382352941176471,3.144875908006271,29,0.6896551724137931,4.791850491651015,0.71875,0.6923076923076923,1.954485643633885
IWM_SPY_PREV_CLOSE_RET_20D,<=,-0.0025821230141289215,97,29,7,22,0.2413793103448276,4.930885327837297,68,0.6323529411764706,3.0855816396327094,0.21875,0.3384615384615385,1.954255677394336
QQQ_PREV_CLOSE_RET_5D,>=,0.016573643486174437,97,39,12,27,0.3076923076923077,6.227089177911255,58,0.6551724137931034,1.8958404838580496,0.375,0.4153846153846154,1.9526169578799053
QQQ_PREV_CLOSE_SMA20_RATIO,>=,0.02258820222959943,97,58,20,38,0.3448275862068966,4.5335809461311545,39,0.6923076923076923,2.3042956699153563,0.625,0.5846153846153846,1.9523500620103564
HYG_PREV_CLOSE_RET_5D,<=,0.0016103428876521608,97,49,15,34,0.30612244897959184,2.669073796521925,48,0.6458333333333334,4.62563770776524,0.46875,0.5230769230769231,1.9518274112909308
XLY_XLP_PREV_CLOSE_RET_20D,<=,0.027154424622552353,97,49,15,34,0.30612244897959184,2.6704471529304827,48,0.6458333333333334,4.6242357397648375,0.46875,0.5230769230769231,1.9517573128909107
UVIX_OPEN,>=,9.8075369393064e-10,97,58,19,39,0.3275862068965517,3.0736072107997376,39,0.6666666666666666,4.475538660921052,0.59375,0.6,1.9513631399426044
UVIX_CLOSE,>=,1.0011275661304052e-09,97,58,19,39,0.3275862068965517,3.0736072107997376,39,0.6666666666666666,4.475538660921052,0.59375,0.6,1.9513631399426044
^VIX_PREV_CLOSE_RET_10D,<=,-0.0682853225618788,97,49,15,34,0.30612244897959184,2.679660191662596,48,0.6458333333333334,4.614830762725805,0.46875,0.5230769230769231,1.9512870640389592
GLD_PREV_CLOSE_SMA20_RATIO,>=,0.0071275915918855865,97,39,11,28,0.28205128205128205,3.5119846428508605,58,0.6379310344827587,3.7215142229503844,0.34375,0.4307692307692308,1.9511508658778463
^VIX_PREV_CLOSE_RET_5D,<=,-0.004420309310373619,97,68,23,45,0.3382352941176471,3.204677367625408,29,0.6896551724137931,4.651626379440623,0.71875,0.6923076923076923,1.9474744380233655
UUP_SPY_PREV_CLOSE_RET_20D,<=,-0.03228961637248304,97,58,20,38,0.3448275862068966,4.609251001615308,39,0.6923076923076923,2.1917607156055885,0.625,0.5846153846153846,1.9467233142948683
IWM_PREV_CLOSE_SMA20_RATIO,>=,0.018974531661639833,97,58,19,39,0.3275862068965517,3.1675143424233188,39,0.6666666666666666,4.335881901070598,0.59375,0.6,1.9443803019500816
TLT_PREV_CLOSE_SMA20_RATIO,<=,-0.003290105653603548,97,49,16,33,0.32653061224489793,4.744273935809678,48,0.6666666666666666,2.507204232242325,0.5,0.5076923076923077,1.9441985161647066
XLY_PREV_CLOSE_RET_5D,>=,0.014676358439059678,97,49,16,33,0.32653061224489793,4.78833433345101,48,0.6666666666666666,2.4622259096501318,0.5,0.5076923076923077,1.9419496000350969
UUP_PREV_CLOSE_RET_20D,<=,-0.0014275843994948634,97,49,16,33,0.32653061224489793,4.7936449337674585,48,0.6666666666666666,2.4568046718270904,0.5,0.5076923076923077,1.9416785381439445
^VIX3M_PREV_CLOSE_RET_5D,<=,-0.018926096363955022,97,58,19,39,0.3275862068965517,3.2102147566670425,39,0.6666666666666666,4.272378720913267,0.59375,0.6,1.941205142942215
HYG_TLT_PREV_CLOSE_RET_20D,<=,0.014520602575499364,97,49,15,34,0.30612244897959184,2.878624227656769,48,0.6458333333333334,4.411721642648421,0.46875,0.5230769230769231,1.9411316080350898
^VIX_OPEN_SMA20_RATIO,>=,-0.10596101841925876,97,77,27,50,0.35064935064935066,4.013309026829397,20,0.75,2.189521546822114,0.84375,0.7692307692307693,1.9408946587596874
UVIX_OPEN_SMA5_RATIO,<=,-0.06703271882560609,97,39,11,28,0.28205128205128205,3.820448393750662,58,0.6379310344827587,3.5140989421729305,0.34375,0.4307692307692308,1.9407801018389736
HYG_PREV_CLOSE_SMA20_RATIO,>=,0.0005884136202552368,97,68,23,45,0.3382352941176471,3.2688155956101888,29,0.6896551724137931,4.501233293131482,0.71875,0.6923076923076923,1.9399547837079083
IWM_SPY_PREV_CLOSE_RATIO_SMA20,<=,0.006667492404113863,97,58,19,39,0.3275862068965517,3.235743785349144,39,0.6666666666666666,4.234412473129626,0.59375,0.6,1.9393068305530328
HYG_LQD_PREV_CLOSE_RATIO_SMA20,<=,0.0035096684848592297,97,49,15,34,0.30612244897959184,2.9162339494959406,48,0.6458333333333334,4.373328384937598,0.46875,0.5230769230769231,1.9392119451495486
HYG_PREV_CLOSE_RET_5D,>=,0.0006090648529232472,97,58,20,38,0.3448275862068966,4.757942945986079,39,0.6923076923076923,1.9706291060285441,0.625,0.5846153846153846,1.9356667338160158
XLY_XLP_PREV_CLOSE_RATIO_SMA20,<=,0.023823736817979047,97,68,22,46,0.3235294117647059,2.168173236020495,29,0.6551724137931034,7.082049860445247,0.6875,0.7076923076923077,1.935456838473971
UVIX_PREV_CLOSE_SMA10_RATIO,>=,-0.11433239256016564,97,68,23,45,0.3382352941176471,3.3249553048563816,29,0.6896551724137931,4.369595354209377,0.71875,0.6923076923076923,1.9333728867618032
UVIX_OPEN_SMA10_RATIO,<=,-0.11070479533899291,97,39,11,28,0.28205128205128205,4.145878429559014,58,0.6379310344827587,3.295275297405246,0.34375,0.4307692307692308,1.9298389196005894
UVIX_PREV_CLOSE_RET_20D,>=,-0.37898377817903656,97,77,26,51,0.33766233766233766,3.157340328173812,20,0.7,5.485001036646112,0.8125,0.7846153846153846,1.9272970048792581
UVIX_PREV_CLOSE_SMA10_RATIO,<=,-0.10340505502851804,97,39,11,28,0.28205128205128205,4.245564308363701,58,0.6379310344827587,3.228245137519336,0.34375,0.4307692307692308,1.926487411606294
UVIX_PREV_CLOSE_SMA5_RATIO,<=,-0.057609295409893915,97,39,11,28,0.28205128205128205,4.28223078108893,58,0.6379310344827587,3.20359009551444,0.34375,0.4307692307692308,1.9252546595060493
SPY_PREV_CLOSE_RET_20D,<=,0.03886200509979232,97,49,15,34,0.30612244897959184,3.2486946546512017,48,0.6458333333333334,4.033941415091603,0.46875,0.5230769230769231,1.9222425966572492
UVIX_PREV_CLOSE_SMA50_RATIO,<=,-0.3233032212893753,97,58,20,38,0.3448275862068966,4.95183482054764,39,0.6923076923076923,1.682277087449811,0.625,0.5846153846153846,1.921249132887079
QQQ_PREV_CLOSE_RET_5D,>=,0.014394506060918966,97,49,16,33,0.32653061224489793,5.208285179838257,48,0.6666666666666666,2.033526087296483,0.5,0.5076923076923077,1.9205146089174145
QQQ_SPY_PREV_CLOSE_RATIO_SMA20,>=,0.0003194487025605321,97,68,24,44,0.35294117647058826,4.587332665573123,29,0.7241379310344828,1.4095380945977065,0.75,0.676923076923077,1.9189087973808452
GLD_PREV_CLOSE_RET_20D,>=,0.06676019430302937,97,10,0,10,0.0,4.625221887756717,87,0.632183908045977,3.5237127255717087,0.0,0.15384615384615385,1.918891206570363
GLD_PREV_CLOSE_SMA20_RATIO,>=,-0.008589325290575208,97,68,23,45,0.3382352941176471,3.4594245295339707,29,0.6896551724137931,4.054288206689512,0.71875,0.6923076923076923,1.91760752938581
SPY_GLD_PREV_CLOSE_RET_20D,<=,-0.030242297016996076,97,10,0,10,0.0,4.903657020227133,87,0.632183908045977,3.4917086873567182,0.0,0.15384615384615385,1.9172910046596132
GLD_PREV_CLOSE_SMA20_RATIO,>=,0.035531815134056816,97,10,0,10,0.0,5.035863900711724,87,0.632183908045977,3.4765124941975696,0.0,0.15384615384615385,1.9165311950016557
UVIX_OPEN_SMA50_RATIO,<=,-0.32981058958129855,97,58,20,38,0.3448275862068966,5.030840678759352,39,0.6923076923076923,1.564781195750345,0.625,0.5846153846153846,1.9153743383021058
SPY_GLD_PREV_CLOSE_RATIO_SMA20,<=,0.030434890107462687,97,68,23,45,0.3382352941176471,3.4790055054712035,29,0.6896551724137931,4.008374194147034,0.71875,0.6923076923076923,1.9153118287586859
UVIX_PREV_CLOSE_SMA10_RATIO,<=,-0.09282299662978344,97,49,15,34,0.30612244897959184,3.3885306444979424,48,0.6458333333333334,3.891192175456389,0.46875,0.5230769230769231,1.9151051346754886
IWM_SPY_PREV_CLOSE_RATIO_SMA20,<=,9.071146245731853e-05,97,39,11,28,0.28205128205128205,4.622299894613189,58,0.6379310344827587,2.974922932972267,0.34375,0.4307692307692308,1.9138213013789407
SPY_PREV_CLOSE_RET_5D,<=,0.009794367301633189,97,39,11,28,0.28205128205128205,4.704946178823111,58,0.6379310344827587,2.9193504315207686,0.34375,0.4307692307692308,1.9110426763063655
UVIX_PREV_CLOSE_SMA50_RATIO,>=,-0.29537878959260305,97,29,6,23,0.20689655172413793,2.5713379044816063,68,0.6176470588235294,4.091859217240282,0.1875,0.35384615384615387,1.9105845352105866
SPY_GLD_PREV_CLOSE_RET_20D,<=,-0.003125686731025838,97,20,3,17,0.15,5.97714910081079,77,0.6233766233766234,3.0295096621570132,0.09375,0.26153846153846155,1.9100668916992594
IWM_PREV_CLOSE_RET_5D,<=,0.02082013400260818,97,68,23,45,0.3382352941176471,3.526369729711671,29,0.6896551724137931,3.8973132545486973,0.71875,0.6923076923076923,1.9097587817787691
^VIX_OPEN_GAP_FROM_PREV_CLOSE,>=,0.000812288778770931,97,49,16,33,0.32653061224489793,5.44273273024556,48,0.6666666666666666,1.7941942129223616,0.5,0.5076923076923077,1.9085480151987082
UVIX_PREV_CLOSE_RET_20D,<=,-0.19715947741796538,97,77,27,50,0.35064935064935066,4.182761390457462,20,0.75,1.5371299468540587,0.84375,0.7692307692307693,1.9082750787612843
UVIX_PREV_CLOSE_SMA10_RATIO,<=,-0.07580505868317029,97,58,19,39,0.3275862068965517,3.673016803438691,39,0.6666666666666666,3.584109010329787,0.59375,0.6,1.906791657413041
GLD_PREV_CLOSE_SMA20_RATIO,>=,0.022770135219420735,97,20,3,17,0.15,6.259460737369486,77,0.6233766233766234,2.9561819643495593,0.09375,0.26153846153846155,1.9064005068088865
UVIX_PREV_CLOSE_SMA50_RATIO,<=,-0.38683301913588697,97,29,7,22,0.2413793103448276,7.2738525051681115,68,0.6323529411764706,2.08637504930045,0.21875,0.3384615384615385,1.904295347877723
SPY_GLD_PREV_CLOSE_RATIO_SMA20,<=,-0.01834148667326409,97,10,0,10,0.0,7.621348700913404,87,0.632183908045977,3.1793303332548475,0.0,0.15384615384615385,1.9016720869545196
HYG_PREV_CLOSE_RET_20D,<=,-0.00500129942281573,97,10,0,10,0.0,7.6610933906210334,87,0.632183908045977,3.17476197811604,0.0,0.15384615384615385,1.9014436691975791
SPY_PREV_CLOSE_RET_20D,<=,0.04710435010803729,97,68,22,46,0.3235294117647059,2.469296460529796,29,0.6551724137931034,6.375967816768264,0.6875,0.7076923076923077,1.9001527362901216
GLD_PREV_CLOSE_RET_5D,<=,0.0009321287955430999,97,39,11,28,0.28205128205128205,5.029822760837827,58,0.6379310344827587,2.7008989367177687,0.34375,0.4307692307692308,1.9001201015662155
UVIX_PREV_CLOSE_RET_5D,>=,-0.13022976773115597,97,68,23,45,0.3382352941176471,3.6197562946675657,29,0.6896551724137931,3.6783378608590125,0.71875,0.6923076923076923,1.898810012094285
IWM_PREV_CLOSE_RET_20D,<=,0.04541044455696808,97,49,15,34,0.30612244897959184,3.7138307802251798,48,0.6458333333333334,3.559114953568167,0.46875,0.5230769230769231,1.8985012735810773
QQQ_SPY_PREV_CLOSE_RATIO_SMA20,<=,0.007595178726920704,97,58,18,40,0.3103448275862069,2.322484934010656,39,0.6410256410256411,5.592592303325328,0.5625,0.6153846153846154,1.897666750444781
^VIX3M_PREV_CLOSE_RET_5D,>=,-0.03544283491232664,97,58,19,39,0.3275862068965517,3.7962510365208875,39,0.6666666666666666,3.4008375867716505,0.59375,0.6,1.8976280862351342
^VIX_OPEN_SMA20_RATIO,<=,-0.011409921981346226,97,77,26,51,0.33766233766233766,3.3138127893888285,20,0.7,4.882582060968302,0.8125,0.7846153846153846,1.8971760560953679
UUP_SPY_PREV_CLOSE_RATIO_SMA20,>=,-0.022530688756341868,97,58,19,39,0.3275862068965517,3.8579631831095935,39,0.6666666666666666,3.309060548255113,0.59375,0.6,1.893039234309307
IEF_TLT_PREV_CLOSE_RET_20D,<=,0.005573686783256672,97,58,18,40,0.3103448275862069,2.4309670651679878,39,0.6410256410256411,5.431259903142628,0.5625,0.6153846153846154,1.889600130435646
SPY_PREV_CLOSE_SMA20_RATIO,<=,0.021658850765759706,97,58,19,39,0.3275862068965517,3.9175205517169562,39,0.6666666666666666,3.2204880513518575,0.59375,0.6,1.8886106094641444
QQQ_PREV_CLOSE_SMA20_RATIO,<=,0.03342219468272276,97,77,25,52,0.3246753246753247,2.433496602990148,20,0.65,8.271799378603221,0.78125,0.8,1.888265293605486
UUP_PREV_CLOSE_SMA20_RATIO,>=,-0.005263638830682236,97,68,23,45,0.3382352941176471,3.7279044534018464,29,0.6896551724137931,3.424749074861389,0.71875,0.6923076923076923,1.8861305727944038
UVIX_OPEN,<=,4.962599348067194e-07,97,58,19,39,0.3275862068965517,3.9591737783929264,39,0.6666666666666666,3.158542227064516,0.59375,0.6,1.8855133182497772
UVIX_CLOSE,<=,5.413875939154275e-07,97,58,19,39,0.3275862068965517,3.9591737783929264,39,0.6666666666666666,3.158542227064516,0.59375,0.6,1.8855133182497772
FNG_PREV_VALUE,<=,72.0,85,52,14,38,0.2692307692307692,4.785902259815749,33,0.6666666666666666,4.010420404362334,0.4375,0.5846153846153846,1.885136404833501
TLT_PREV_CLOSE_RET_20D,>=,0.007642008689188494,97,29,6,23,0.20689655172413793,3.7993229438438503,68,0.6176470588235294,3.5681597151593256,0.1875,0.35384615384615387,1.8843995601065386
