signal,start,signal_window,below_entry_drawdown_pct,cagr,annualized_vol,max_drawdown,final_multiple,below_regime_share,wait_regime_share
TQQQ,2010-02-12,160,94.5,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
TQQQ,2010-02-12,160,95.0,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
TQQQ,2010-02-12,160,95.5,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
TQQQ,2010-02-12,160,96.0,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
TQQQ,2010-02-12,160,96.5,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
TQQQ,2010-02-12,160,97.0,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
TQQQ,2010-02-12,160,97.5,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
TQQQ,2010-02-12,160,98.0,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
TQQQ,2010-02-12,160,98.5,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
TQQQ,2010-02-12,160,99.0,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
TQQQ,2010-02-12,160,99.5,0.27194543483847067,0.44557331361664687,-0.6267779539473692,48.622168150445134,0.0,0.24182845908085523
