series,cagr,annualized_vol,max_drawdown,final_multiple,sharpe_like,trade_count,below_regime_share,wait_regime_share,signal_window,below_entry_drawdown_pct
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,59.2
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,59.3
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,59.4
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,59.5
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,59.6
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,59.7
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,59.8
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,59.9
strategy,9.515327690649794,0.462848384173014,-0.2985755383571034,5.377060745896595e+24,20.558195763502848,1264,0.0,0.40442622950819673,8,60.0
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,58.0
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,58.1
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,58.2
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,58.3
strategy,8.519942123449768,0.4649593967781932,-0.2792726274720462,4.8017204030280435e+23,18.3240562132658,1182,0.0,0.3995737006066568,9,58.4
